"ID","Table"
"47","['46','15','31','76','32','17','17','78','5','51','29','32','40','21','24','74','19','37','44','82']"
"45","['74','28','41','73','58','85','33','6','34','49','77','4','48','14','90','55','70','10','46','88']"
"44","['13','41','18','71','46','24','14','70','61','45','18','28','22','6','85','38','77','82','37','73']"
"42","['51','5','71','60','60','52','30','69','69','52','46','33','40','47','98','35','65','66','31','88']"
"46","['28','67','56','15','85','11','21','81','76','59','1','60','72','25','98','7','37','29','84','87']"
"41","['58','56','60','100','47','33','20','5','100','37','26','89','40','86','96','55','94','69','15','91']"
"40","['54','85','90','34','65','45','65','76','71','32','28','23','81','68','94','49','47','63','51','91']"
"37","['10','12','24','20','76','84','56','80','92','50','34','87','5','10','96','25','59','35','22','93']"
"38","['76','48','60','1','88','53','8','73','39','31','34','1','83','3','99','95','77','61','17','97']"
"35","['78','84','56','23','7','41','74','84','75','26','52','32','59','84','58','67','79','50','47','91']"
"34","['35','76','18','32','4','35','38','1','50','38','1','76','3','52','96','77','72','73','37','88']"
"43","['50','87','2','52','15','19','7','2','25','80','20','23','20','13','99','45','29','56','35','87']"
"32","['24','71','27','16','60','22','63','26','10','45','75','20','30','10','93','89','84','35','69','91']"
"31","['2','47','58','56','13','36','46','100','40','70','26','56','24','12','99','91','38','17','28','8']"
"33","['24','42','14','20','30','100','73','13','75','15','77','48','47','87','74','38','21','55','10','78']"
"30","['18','81','87','46','1','75','62','54','71','48','64','88','59','92','98','8','42','45','57','93']"
"39","['54','92','67','89','37','33','9','13','86','23','80','100','47','57','8','15','35','6','42','95']"
"28","['25','4','48','46','52','72','32','10','23','51','19','2','44','53','99','61','43','60','39','88']"
"36","['55','84','62','3','23','58','38','15','5','4','35','47','19','22','96','34','82','7','10','96']"
"29","['80','68','38','19','79','33','64','64','57','80','40','65','18','17','13','91','73','5','86','81']"
"27","['65','42','93','70','91','89','85','22','65','35','53','30','32','67','94','96','7','69','84','95']"
"24","['39','36','12','32','50','37','60','48','53','32','32','67','38','97','40','59','66','49','47','81']"
"25","['2','39','52','58','27','74','71','18','51','79','19','14','29','82','42','61','48','24','29','79']"
"22","['96','46','45','25','51','51','52','24','53','9','64','35','11','92','31','98','86','19','36','97']"
"26","['72','15','53','69','55','11','59','83','53','48','36','28','40','38','93','31','10','71','67','85']"
"23","['3','52','11','44','59','75','77','65','87','4','34','54','59','72','91','22','78','64','71','89']"
"19","['6','63','43','80','11','16','59','37','75','76','66','41','66','66','85','3','67','69','34','88']"
"20","['35','21','14','46','12','87','37','54','88','89','3','7','47','25','26','100','51','2','92','9']"
"18","['62','2','37','65','60','4','22','59','5','33','100','25','33','100','88','12','50','42','36','80']"
"17","['19','49','14','22','29','14','92','63','19','71','82','36','51','84','96','67','24','67','88','93']"
"21","['76','22','24','25','13','86','46','47','78','47','50','85','76','90','36','84','63','94','17','89']"
"10","['49','5','18','45','71','84','21','68','22','69','62','57','29','70','33','7','16','31','85','93']"
"16","['48','62','26','30','29','76','23','38','53','38','80','95','28','73','98','57','31','63','67','96']"
"5","['59','36','39','50','1','30','76','24','68','24','4','46','62','57','47','45','72','12','16','9']"
"4","['71','33','48','19','16','75','44','19','42','39','69','11','12','15','98','50','7','45','79','85']"
"8","['27','57','48','13','3','58','60','55','4','70','43','15','17','84','17','1','90']"
"12","['17','26','46','10','60','41','30','75','61','83','52','58','76','8','91','96','53','15','67','90']"
"9","['15','35','42','14','29','38','44','75','54','18','94','47','51','24','99','83']"
"15","['31','89','19','69','71','60','82','95','12','6','44','26','86','54','87','91','38','34','79','97']"
"7","['29','78','28','72','53','41','6','71','43','88','89','81','43','35','98','8','51','59','67','93']"
"14","['88','33','40','80','53','44','38','18','30','63','56','62','74','45','72','8','10','24','92','89']"
"11","['85','22','29','6','63','54','24','26','91','59','34','3','26','83','92','4','71','50','40','91']"
"13","['29','82','8','28','75','54','38','44','20','79','16','83','1','61','9','23','63','22','4','96']"
"1","['57','40','32','14','68','17','54','36','73','51','49','43','20','52','39','34','10','63','98','79']"
"6","['67','18','58','75','35','53','13','4','91','37','10','31','18','95','81','70','87','39','77','95']"
"3","['50','75','19','18','18','31','15','44','38','56','68','35','66','23','99','12','48','45','85','9']"
"2","['89','30','50','15','42','90','35','86','74','62','77','37','90','6','98','66','20','13','32','91']"
"95","['69','38','14','54','20','27','8','45','53','88','94']"
"97","['35','74','87','14','90','77','91','2','57','93','26']"
"99","['60','66','79','23','8','80','39','87','98']"
"100","['64','72','30','84','71','75','28','69','42','26','19','81','28','58','46','25','6','91','60','88']"
"98","['49','60','63','70']"
"96","['65','10','88','2','17','3','53','9']"
"94","['12','67','38','9','98','66','1','78','32','33','71','93','14','56','90','9']"
"93","['58','3','82','21','37','46','32','35','26','18','33','41','20','86']"
"92","['40','31','47','47','12','55','49','25','18','84','5','65','73','80','53','89','50']"
"91","['26','54','13','19','64','29','17','23','67','39','55','12','58','51','75']"
"90","['62','7','21','26','4','69','50','50','92','29']"
"88","['63','38','7','76','84','65','66','10','75','67','56','1','35','20','18','4','13','87']"
"87","['67','100','62','7','50','43','56','35','1','63','88']"
"89","['32','87','82','11','57','58','34','46','47','36','45','88','74','14','63']"
"86","['40','16','20','35','19','79','8','9','47','38','51','2','7','55','41','33','18','93','82']"
"84","['72','36','69','40','3','81','27','66','73','19','78','55','83','34','29','74','65','82','75']"
"85","['41','44','72','88','87','20','1','74','40','55','26','48','19','19','4','81']"
"83","['1','40','65','73','97','6','63','18','7','69','26','29','15','9','86']"
"78","['49','51','57','32','9','100','88','76','31','84','63','45','72','21','24','30','87','33','74']"
"82","['30','48','17','57','69','45','29','43','66','85','80','46','74','32','47','50']"
"81","['77','36','54','21','48','37','41','75','30','20','80','57','38','50','66','32','24','8']"
"79","['85','64','71','80','68','60','49','70','63','2','48','52','25','32','40','34','1','94']"
"80","['18','43','34','68','64','16','100','1','3','90','39','10','65','96','60','25','37','78']"
"77","['69','37','78','12','71','78','13','22','82','45','14','20','70','51','94','1','33','32','63','9']"
"76","['15','19','14','32','31','23','6','19','34','32','88','8','22','30','7','35','21','53','50','73']"
"75","['57','30','47','38','16','24','2','98','49','81','89','27','76','12','54','26','23','91','7']"
"73","['65','52','45','68','25','53','79','15','96','37','66','90','83','62','22','18','44','88']"
"74","['75','54','26','37','52','51','55','61','58','24','16','90','80','14','23','43','7','50','29','79']"
"72","['57','46','37','25','35','67','56','42','21','64','69','73','73','53','78','59','90','30','6','7']"
"70","['34','25','75','77','5','78','8','38','31','74','9','42','56','99','49','60','63','98','87']"
"69","['63','2','3','63','21','32','47','52','13','2','97','93','67','17','81','58','54','54','57','73']"
"71","['26','74','4','48','45','29','47','50','14','46','27','81','21','15','39','49','94','20','60','96']"
"68","['73','70','80','72','27','16','38','74','14','73','99','24','47','81','93','18','31','37','62','9']"
"67","['29','44','2','55','1','60','44','65','3','14','88','72','26','52','82','49','13','97','39','73']"
"66","['80','19','45','12','61','78','64','1','21','49','35','99','81','11','89','5','77','20','24','85']"
"64","['83','50','60','2','48','5','40','59','4','40','17','99','75','63','90','73','7','26','69','88']"
"65","['83','57','41','35','76','22','34','44','80','99','100','66','56','7','95','8','88','54','69','92']"
"61","['89','28','52','12','47','92','73','51','59','53','98','75','22','11','96','80','17','66','10','94']"
"63","['45','57','17','84','21','67','29','74','39','72','16','62','18','41','9','43','26','70','85','87']"
"62","['63','54','80','28','70','57','3','23','36','29','95','66','56','90','87','83','78','33','53','81']"
"59","['44','88','23','19','39','37','30','22','27','33','20','47','87','50','96','53','65','3','92','94']"
"60","['8','57','47','37','22','87','61','92','8','77','73','95','29','56','95','80','45','88','65','94']"
"57","['87','38','51','88','33','34','10','2','62','42','49','99','39','59','93','58','13','82','35','88']"
"58","['11','21','75','79','81','42','18','8','51','11','97','40','20','17','82','14','37','94','35','83']"
"56","['46','63','57','1','67','16','45','4','48','72','52','33','61','37','96','19','6','34','41','74']"
"55","['29','6','100','70','66','8','68','8','26','1','3','16','50','58','86','98','99','25','39','80']"
"54","['30','35','6','38','37','25','43','26','57','9','32','85','5','55','20','52','63','90','44','66']"
"53","['10','35','48','3','16','11','26','41','13','74','12','65','99','63','57','95','5','38','69','85']"
"50","['64','32','61','39','4','3','26','7','9','20','72','5','2','15','55','53','18','31','92','74']"
"48","['54','3','39','4','78','72','93','90','35','79','14','59','88','22','99','98','80','23','87','97']"
"51","['46','68','52','63','72','67','31','67','42','36','45','32','97','62','96','50','9','3','58','86']"
"52","['58','74','81','25','63','32','73','80','68','32','77','97','54','69','96','4','65','17','61','92']"
"49","['34','12','17','72','20','73','65','6','66','58','44','92','37','40','40','18','52','78','54','84']"
"47","['15','31','76','17','17','5','51','32','40','21','24','19','37','44','82','60','67','38','53','78']"
"44","['13','41','46','24','14','70','61','18','28','6','85','38','77','82','37','75','29','43','57','71']"
"45","['74','41','73','58','33','6','34','49','77','4','90','55','70','10','88','13','83','38','66','85']"
"46","['28','67','56','15','11','21','81','59','1','60','72','25','98','29','84','36','71','50','49','85']"
"41","['58','56','60','100','47','20','5','100','37','86','96','55','94','69','15','12','75','13','51','89']"
"37","['12','24','20','84','80','50','34','5','10','96','25','59','35','22','93','61','86','65','62','92']"
"42","['5','60','52','30','69','69','52','46','33','40','98','35','65','31','88','85','78','48','56','71']"
"40","['54','85','34','65','45','65','76','71','28','23','68','94','49','63','91','41','29','26','51','90']"
"38","['76','48','60','1','53','8','39','31','34','1','3','99','95','61','97','74','14','87','26','83']"
"36","['62','3','23','58','38','15','5','35','47','22','34','82','7','10','66','78','53','70','55','84']"
"33","['42','14','20','100','73','13','75','15','48','47','74','38','55','10','78','2','36','6','21','77']"
"43","['52','15','19','7','2','20','23','20','13','99','45','29','56','35','12','77','76','31','46','80']"
"32","['24','71','27','60','22','63','26','10','45','20','30','10','89','84','69','13','33','17','19','75']"
"35","['78','56','7','41','74','75','26','52','32','59','84','58','67','79','91','55','12','23','47','84']"
"34","['35','18','32','4','35','38','1','50','38','1','96','77','72','73','37','88','60','43','66','76']"
"31","['2','56','36','46','100','40','26','56','12','99','91','38','17','28','8','57','15','43','4','70']"
"28","['25','4','48','52','32','10','23','19','2','99','61','43','60','39','88','76','3','47','84','53']"
"39","['54','67','37','33','13','86','23','100','47','57','15','35','6','42','95','53','88','64','89','92']"
"30","['18','81','87','46','1','75','62','54','71','48','64','59','98','8','93','23','26','32','70','88']"
"29","['68','19','33','64','64','40','65','18','17','73','5','84','45','80','26','4','50','21','90','80']"
"25","['39','58','27','74','71','18','51','19','14','29','82','42','61','24','29','86','21','93','4','79']"
"24","['39','36','12','37','60','53','32','32','38','97','40','59','49','47','81','98','27','86','29','67']"
"27","['65','42','70','91','89','85','22','65','35','53','30','67','96','69','84','60','54','80','36','93']"
"26","['53','69','11','59','53','48','36','38','93','10','85','43','25','52','14','74','97','83']"
"22","['46','45','25','51','52','24','53','9','35','11','92','98','86','36','97','88','17','57','74','96']"
"23","['3','11','44','59','75','65','4','54','59','72','91','22','64','71','89','5','88','68','37','77']"
"20","['35','21','46','87','37','54','88','3','7','47','26','51','2','92','9','29','58','69','83','89']"
"19","['63','43','80','11','16','59','37','75','76','41','66','66','85','3','67','69','14','70','66','88']"
"18","['62','2','65','4','22','59','5','33','100','33','100','88','12','50','42','36','28','7','16','80']"
"17","['49','14','22','29','14','63','19','71','82','36','84','96','67','88','93','37','57','83','20','92']"
"16","['48','62','26','30','29','23','38','53','38','98','57','31','63','67','96','36','56','84','28','76']"
"9","['5','35','50','17','2','10','78','66','94','99']"
"21","['76','22','24','25','13','47','50','85','76','90','84','63','94','17','89','51','92','59','23','86']"
"10","['49','18','45','71','68','22','69','57','29','70','7','16','31','85','93','87','17','3','42','84']"
"15","['31','89','19','69','82','12','6','44','26','54','87','91','38','34','79','2','90','35','22','95']"
"12","['26','46','60','41','30','75','61','52','58','76','91','96','53','15','67','78','16','36','4','8']"
"8","['27','57','48','3','55','4','43','15','84','17','1','90','47','24','31','22','21','92','64','60']"
"11","['85','22','6','63','24','34','3','26','83','92','4','71','50','40','91','81','93','47','64','91']"
"7","['29','78','28','72','53','41','71','43','88','43','35','98','8','51','59','62','30','68','5','89']"
"4","['71','33','16','19','42','39','69','11','12','15','98','50','7','45','79','85','34','80','17','75']"
"5","['59','36','39','50','1','24','68','24','46','62','57','47','72','12','16','67','85','100','86','76']"
"14","['40','53','44','38','18','30','63','56','62','72','8','10','24','92','89','52','78','21','45','80']"
"2","['89','30','42','35','86','74','37','90','6','98','66','20','13','32','91','39','59','16','54','90']"
"6","['58','75','35','53','13','4','10','31','18','95','81','70','87','39','95','14','45','50','77','91']"
"13","['82','8','28','75','44','20','79','16','83','1','61','23','63','22','4','92','98','71','2','9']"
"3","['19','18','31','15','44','38','56','68','66','23','12','48','45','85','9','20','25','65','30','75']"
"1","['57','14','68','17','54','36','51','43','20','52','39','10','63','98','79','28','92','97','9','73']"
"100","['30','71','28','69','42','26','19','81','28','58','46','25','6','91','60','51','52','72','64','84']"
"99","['60','66','79','23','8','80','39','98','43','30','11','91','48','71','38','20','95','49','87']"
"95","['20','6','13','90','89','9','32','7','77','18','37','67','27']"
"98","['49','60','70','94','20','79','95','90','38','71','80','39','99','16','75','44','10','63']"
"97","['87','77','91','57','88','73','17','38','51','64','31','86','60','71','15','28','67','14','93']"
"96","['44','24','59','83','58','35','51','55','4','19','73','16','54','38','29','13','95']"
"92","['40','47','12','49','25','84','5','65','73','80','89','50','27','62','1','34','55','53','18','47']"
"93","['81','10','67','24','51','19','21','6','7','89']"
"91","['51','84','29','11','15','50','62','77','2','3','58']"
"94","['71','93','90','63','84','80','95','54','53','96','88','12']"
"88","['44','66','19','64','100','75']"
"90","['29','67','57','83','76','12','74','58','70','13','17','8','10','81','62']"
"87","['67','62','88','64','66','19','44','78','18','84','79','20','99','7']"
"89","['57','58','34','47','36','74','96','41','43','72','35','6','67','81','93','32']"
"86","['20','19','9','7','55','41','33','85','40','96','46','36','51','24','92','89','21','35']"
"84","['12','30','15','56','32','17','45','68','85','10','58','46','28','100','55']"
"79","['60','49','48','25','32','40','34','1','94','54','29','26','43','24','93','64']"
"83","['69','9','2','14','11','58','95','38','53','48','53','26','73']"
"85","['44','26','19','81','99','89','53','34','6','49','45','84','56','21','29','46','72']"
"82","['30','17','45','43','80','46','74','32','18','51','40','8','86','64','26','48']"
"78","['32','100','84','63','72','87','33','26','23','24','37','80','53','40','5','17','47','51']"
"77","['37','78','78','70','94','33','32','9','99','17','50','36','64','3','22','23','82']"
"81","['54','48','75','57','38','32','24','85','4','47','43','3','28','90','62','77']"
"80","['78','57','49','52','4','33','21','28','100','18','40','62','92','89','14','34']"
"75","['2','23','73','84','45','32','79','33','15','4','65','3','100','66','64','88','38']"
"76","['19','19','53','68','62','18','37','36','38','29','16','57','12','67','47','5','31']"
"74","['37','55','90','7','50','31','30','78','95','19','56','18','20','61']"
"73","['22','30','76','50','57','13','1','26','49','67','36','52','43','15']"
