"ID","Table"
"43","['34','24','41','13','89','33','54','67','57','52']"
"40","['5','85','10','16','38','52','23','31']"
"38","['29','90','1','12','72','57','4','59','80','43']"
"37","['3','79','59','67','41','90','70','33','65','45']"
"36","['32','100','56','33','28','24','69','81','75','57']"
"33","['81','93','95','14','3','97','77','59']"
"35","['47','94','30','5','45','43','83','82','76','59']"
"34","['36','92','20','80','66','74','87','50','27','51']"
"31","['44','20','70','27','61','66','5','35','60','57']"
"32","['48','7','21','61','56','57','77','50','59','51']"
"30","['4','89','50','10','74','57','33','16','3','54']"
"29","['5','98','58','33','93','49','45','26','71','66']"
"27","['1','31','92','49','34','47','2','59','71','38']"
"28","['25','73','33','63','96','21','15','71','88','9']"
"25","['65','11','75','42','61','93','74','34','69','53']"
"26","['19','4','20','95','28','91','63','53','37','71']"
"24","['28','45','71','35','59','13','34','48','95','58']"
"23","['47','79','13','70','54','49','73','56','33','58']"
"22","['57','70','20','51','66','10','17','39','46','6']"
"21","['61','49','70','36','69','27','50','26','91','61']"
"19","['54','94','59','80','6','81','52','23','95','56']"
"17","['18','75','8','46','95','73','78','97','65','82']"
"18","['22','50','82','29','8','15','77','45','27','60']"
"20","['9','1','43','19','2','91','17','46','41']"
"16","['49','65','87','62','90','53','97','36','7','69']"
"14","['30','18','46','52','28','76','85','50','68','60']"
"15","['26','94','27','10','19','73','1','42','17','29']"
"12","['100','13','99','21','22','11','77','66','16','63']"
"13","['86','60','43','62','49','100','15','7','83','88']"
"10","['18','93','14','88','49','57','45','39','1','22']"
"11","['59','25','42','56','7','33','24','20','81','61']"
"9","['1','16','18','3','24','48']"
"7","['44','87','94','14','18','76','11','75','71']"
"8","['81','24','56','75','62','44','18','12','98']"
"5","['64','7','59','24','54','40','57','99','65','52']"
"6","['40','75','15','83','58','18','41','3','86','44']"
"4","['19','99','48','25','92','45','45','73','38','21']"
"3","['17','34','63','8','81','41','59','2','74','73']"
"2","['47','48','46','37','85','66','4','79','80','51']"
"1","['47','34','26','14','82','29','39','56','46','6']"
"100","['98','30','93','49','56','57','54','67','41','42']"
"99","['55','69','23','15','35','24','39','95']"
"98","['37','38','40','51','44','75','56','62','8']"
"97","['12','17','8','18','9','23','90','76','59','7']"
"95","['32','56','1','29','99','16','54','87','81','72']"
"93","['82','17','31','5','37','33','41','77','69']"
"94","['85','70','62','13','16','68','3','64','7']"
"96","['1','73','76','51','99','86','42','4','17','91']"
"89","['66','72','32','19','83','9','46','88','52','23']"
"90","['73','16','2','18','7','36','32','71','77']"
"91","['13','10','54','39','4','83','59','62','47','68']"
"92","['81','29','74','91','11','69','67','18','12','45']"
"87","['71','32','79','6','92','2','73','48','69','94']"
"88","['64','54','98','58','7','43','86','62','13','83']"
"85","['5','35','61','49','44','69']"
"83","['71','90','32','18','36','63','21','26','1','6']"
"84","['94','51','76','58','2','91','99']"
"82","['69','71','56','73','18','95','46','17','64']"
"86","['81','74','61','20','18','33','62','22','4','48']"
"81","['40','62','51','21','53','41','30','74','82']"
"80","['4','71','43','89','52','13','33','100','2','83']"
"76","['4','37','25','43','12','56','48','84']"
"79","['28','38','77','52','41','33','4','93','51']"
"78","['17','44','91','10','8','62','18','98','12','35']"
"77","['16','38','51','28','79','14','47']"
"75","['100','69','70','63','16','66','11','21','61','12']"
"73","['57','9','18','79','59','2','89']"
"72","['36','52','61','63','58','22','31','68','87']"
"71","['21','20','14','75','7','94']"
"74","['65','15','21','23','89','11','67','80','3','81']"
"70","['50','29','45','27','36','49','26','69','12','21']"
"69","['26','12','75','87','36','65','16','19']"
"66","['28','42','62','22','45','33','26','93','18']"
"67","['89','61','86','80','48','26','73','44','90']"
"68","['38','42','94','22','33','69','50','65','58']"
"65","['44','33','42','2','67','72','63','88','33','68']"
"61","['20','7','25','81','11','15']"
"62","['80','9','22','4','57','29','52','27']"
"60","['80','77','82','22','85','52','30','14','68']"
"64","['27','48','74','54','82','60','33','23','16','100']"
"63","['57','44','33','8','11','66','100','12','35']"
"58","['73','35','24','13','47','56','79','23','48']"
"57","['66','56','33','20','60','31','70']"
"59","['21','24','83','82','76','30','35','62']"
"54","['13','89','16','4','74','30','77']"
"55","['7','61','49','53','47','9','51','86','57','15']"
"53","['90','2','63','31','11','75','69','25','37']"
"56","['40','18','33','21','52','80','6','19','98']"
"52","['57','43','24','54','5','99']"
"51","['57','77','32','4','79','37','2','85']"
"50","['49','41','74','2','29','56','85','36','57','97']"
"48","['41','59','40','3','24','18','9','58']"
"49","['19','1','10','92','48','21','38','82','28','83']"
"47","['57','82','92','11','25','65','69','45','70']"
"46","['36','25','53','9','19','60','55']"
"45","['47','83','72','44','59','33','70','37','90']"
"44","['9','71','34','66','86','58','75','6','55']"
"43","['75','77','12','29','4','38','90']"
"42","['33','22','11','34','74','66','3','59','95','43']"
"41","['59','7','94','14','17','9','2','20','26']"
"40","['38','23','31','70','27','35','20','44','10','52']"
"39","['99','53','28','41','64','96','23','15','35','88']"
"37","['79','67','41','65','45','92','76','51','12','3']"
"38","['43','64','2','24','71','27','1']"
"36","['24','69','5','26','21','54','46','4','100']"
"34","['62','72','7','16','3','46','99','74']"
"35","['94','5','45','43','59','41','81','77','33','47']"
"33","['15','21','16','91','42','65','1','99']"
"32","['21','61','50','59','51','89','4','20','38','48']"
"28","['25','33','15','71','88','79','29','64','48','73']"
"27","['92','49','34','47','2','57','35','80','72','31']"
"29","['99','88','7','16','1','19','15','45']"
"31","['5','57','10','16','85','40','32','36','61']"
"26","['28','53','84','11','68','98','1','13','95']"
"25","['42','61','93','34','53','71','84','30','11','65']"
"22","['39','46','41','83','14','88','49','20']"
"23","['54','49','73','33','58','29','59','28','17','70']"
"24","['45','13','34','48','95','75','82','51','80','71']"
"21","['64','76','73','25','45','38','4','50']"
"19","['94','59','81','23','95','90','32','27','47','54']"
"20","['43','19','91','41','93','64','44','11','46','1']"
"30","['50','10','57','33','3','54','63','85','62','89']"
"17","['10','66','42','29','55','14','58','78']"
"18","['29','8','15','45','60','87','66','92','100','50']"
"16","['62','90','53','97','7','56','20','98','100','49']"
"12","['99','22','77','61','6','23','75','55','13']"
"15","['94','27','10','73','42','47','39','23','49','26']"
"14","['18','28','76','50','68','62','27','74','35','46']"
"13","['49','100','15','83','88','5','29','36','68','60']"
"11","['42','56','33','24','61','43','69','21','26','59']"
"10","['93','57','92','55','54','84','17','58','18']"
"9","['35','21','63','28','96']"
"7","['18','76','15','60','85','41','63','87']"
"8","['24','35','19','53','20','78','84','91','81']"
"5","['64','59','40','57','65','19','67','34','37','7']"
"3","['63','8','81','41','74','1','16','24','17','34']"
"4","['45','82','83','28','49','11','70','56','99']"
"6","['44','51','47','14','82','26','29','1','15']"
"1","['34','39','56','46','6','3','70','22','40','47']"
"2","['66','26','77','23','93','50','56','34','48']"
"100","['95','64','21','46','24','5','36','57']"
"98","['40','91','20','78','18','6','80','62']"
"99","['52','21','33','56','45','4','70']"
"97","['23','76','59','85','29','49','50','9']"
"95","['24','31','53','1','84','13','26','32']"
"94","['15','8','79','87','75','20','14','71','97']"
"93","['82','17','77','69','65','26','19','36','87','31']"
"92","['29','69','18','12','45','83','70','33','59','81']"
"90","['86','33','45','75','12','4','43','16']"
"96","['1','99','62','13','35','28','63','9','51']"
"88","['58','86','62','36','96','35','15','39','64']"
"87","['32','70','31','72','60','41','71']"
"85","['35','16','12','61','4','37','77','57','51','69']"
"89","['72','9','57','85','62','30','66']"
"91","['54','39','68','76','42','17','96','65','83']"
"83","['13','71','33','1','10','19','48','49','21']"
"86","['61','20','18','62','4','59','40','9','41','81']"
"82","['69','64','23','17','40','62','74','81','73']"
"84","['35','95','56','23','37','12','48','58']"
"80","['43','89','52','13','100','63','88','7','6','2']"
"81","['23','74','35','78','84','8','51']"
"79","['52','41','4','93','37','57','2','32','33','28']"
"78","['12','33','41','81','58','14','42','55','18']"
"77","['73','74','30','89','54','90']"
"76","['4','25','43','56','51','2','99','16','37','84']"
"73","['89','46','49','88','64','15','71','28','59']"
"75","['100','69','63','16','11','61','99','55','23','12']"
"74","['89','11','100','53','3','16','7','99','34','15']"
"72","['52','63','87','29','56','16','95','68']"
"71","['21','3','20','14','82','34','51','24','7']"
"70","['31','47','17','54','29','23','66']"
"69","['5','37','61','49','44','85','93']"
"66","['62','33','26','18','50','60','15','8','100','22']"
"68","['91','88','85','30','80','77','60','38']"
"67","['61','48','26','90','47','28','51','18','79','73']"
"61","['20','25','7','81','32','16','31','15']"
"65","['67','63','62','2','61','30','53','71','25','42']"
"64","['27','54','16','17','71','18','95','49','74']"
"62","['4','57','27','49','30','83','21','59','9']"
"63","['11','66','100','12','10','78','59','98','77','44']"
"59","['35','22','2','31','43','61','69','21','11','24']"
"57","['56','20','60','27','50','38','64','76','33','70']"
"58","['73','65','3','40','18','24','48','79']"
"56","['33','21','19','98','75','35','84','51','18','52']"
"60","['22','68','2','44','15','83','13','52']"
"54","['13','71','65','32','47','23','94','19','74']"
"55","['11','60','19','6','71','58','34','44','9']"
"52","['99','55','91','5','10','23','70','40','57']"
"53","['63','31','69','25','45','67','41','79','3','75']"
"51","['32','2','85','33','38','75','5','49','41','79']"
"48","['56','23','66','77']"
"50","['12','64','73','21','66','45','60','18','97']"
"49","['21','38','4','43','62','98','97','16','28']"
"47","['16','33','6','34','22','40','1','79']"
"45","['91','89','14','88','16','1','29','44']"
"46","['55','47','57','51','27','18','76','50','14','60']"
"42","['3','67','93','30','98','100','77','29','2','59']"
"43","['47','72','44','75','66','11','34','22','42','90']"
"44","['66','86','75','55','26','81','73','25','46','9']"
"41","['7','17','2','20','98','11','84','28','13','9']"
"39","['99','53','28','41','64','98','71','83','26','23']"
"40","['31','27','35','20','44','94','1','54','43','38']"
"37","['92','51','90','11','2','53','16','74','65']"
"38","['64','2','24','70','34','22','6','56','27','71']"
"36","['26','54','4','100','56','60','48','74','33','69']"
"35","['57','63','69','28','38','21','8']"
"34","['46','74','3','16','17','41','63','72']"
"33","['16','65','1','24','54','69','5','57','15','91']"
"31","['40','2','80','27','94','47','57']"
"32","['50','89','4','20','38','33','23','56','35','59']"
"29","['7','19','15','92','74','67','11','77','88','99']"
"30","['10','33','3','54','63','59','32','2','18','50']"
"27","['47','35','72','22','9','29','62','5','92']"
"28","['33','88','29','48','73','18','9','64','79','25']"
"26","['59','22','47','23','39','27','15','94']"
"25","['93','34','84','11','65','68','72','47','24','42']"
"24","['45','13','48','95','75','80','2','16','6','71']"
"21","['29','36','26','70','60','56','45']"
"22","['39','14','88','49','19','64','91','44','11','46']"
"23","['58','28','70','52','83','19','89','57','59']"
"20","['41','93','1','83','22','40','46']"
"19","['95','32','27','12','75','65','69','30','59']"
"18","['42','4','55','54','10','93']"
"17","['10','29','78','44','91','62','47','58','14','66']"
"16","['53','7','56','20','100','92','82','54','83','90']"
"15","['7','1','29','26','6','82']"
"12","['77','13','66','70','21','5','22']"
"14","['68','62','74','35','46','36','19','53','61','28']"
"11","['42','33','24','26','59','30','76','34','52','56']"
"13","['36','6','23','61','55','12','59','14','65','49']"
"10","['92','84','17','58','18','87','28','29','55','57']"
"9","['35','21','28','96','86','4','10','73','47','63']"
"7","['19','40','34','57','5','94']"
"8","['19','53','37','44','38','98','33','24']"
"5","['59','65','67','37','7','85','62','36','13','64']"
"6","['44','36','71','32','83','55','61','47']"
"1","['3','43','38','64','44','11','20','39']"
"3","['81','12','76','37','67','65','62','8']"
"4","['82','28','49','11','39','51','15','42','76','83']"
"2","['26','50','34','48','61','21','51','32','56','93']"
"100","['21','5','57','76','33','56','27','24','36','95']"
"99","['45','54','47','21','77','92','19','52']"
"98","['6','80','62','49','27','9','83','21','78','40']"
"95","['53','1','32','4','56','59','50','38','26','84']"
"97","['63','8','71','18','66','73','60','94']"
"96","['13','35','28','51','32','85','41','33','5','99']"
"94","['15','79','22','27','19','57','5','7','87']"
"92","['59','8','84','35','5','9','62','27','83']"
"93","['85','4','32','2','26']"
"91","['42','83','33','21','65','5','15','54']"
"87","['72','41','7','20','82','24','34','70','31','32']"
"85","['35','4','37','57','51','69','49','93','16','61']"
"88","['58','36','96','39','54','74','17','16','18','62']"
"89","['57','62','30','60','15','100','33','9','72','66']"
"90","['77','72','42','43','20','7','53','83','16','75']"
"83","['68','65','56','26','49','51','11','4','82']"
"86","['20','18','62','4','81','45','51','92','74','61']"
"82","['40','62','74','89','26','7','29','69']"
"81","['70','41','59','40','86','9']"
"79","['48','22','16','1','47','32']"
"80","['43','89','52','13','7','48','32','56','21','100']"
"84","['58','65','24','73','51','2','56','76','23']"
"78","['41','14','55','18','4','54','10','33','58','12']"
"77","['74','90','73','30','56','66','23','48','89']"
"76","['4','25','99','16','84','35','12','95','79','43']"
"75","['16','61','99','5','79','45','53','69']"
"73","['23','22','79','61','26','47','67','82']"
"72","['77','88','30','91','41','34','56']"
"74","['82','16','17','64','23','32','94','99']"
"71","['22','6','45','75','24','80']"
"69","['49','93','47','19','74','26','4','60','5']"
"70","['21','60','20','38','57','99']"
"67","['90','28','51','18','73','81','17','11','31','48']"
"68","['38','29','52','72','64','56','95']"
"66","['89','17','29','44','62','50']"
"65","['61','30','71','53','90','51','37','63']"
"61","['7','31','15','89','6','74','16','20','25','81']"
"64","['15','1','13','85','62','5','86']"
"60","['44','98','70','57','47','76','27','46','22']"
"62","['30','78','18','91','20','98','86','10','59']"
"63","['10','55','73','86','47','96','4','9','11']"
"58","['23','12','56','84','41','37','3']"
"59","['52','19','69','12','65','75']"
"53","['31','25','67','41','3','70','22','11','77','63']"
"57","['91','31','84','28','92','10','50']"
"56","['19','75','18','40','30','59','11','33']"
"55","['11','60','6','58','47','57','35','83','23','71']"
"52","['21','51','36','54','19','99']"
"54","['71','65','47','19','49','3','34','100','23','13']"
"51","['63','1','23','78','35','74','81','58','52','9']"
"50","['45','14','96','18','33','2','30','64']"
"49","['43','64','9','48','23','14','55','12','13','62']"
"47","['34','79','29','22','61','32','71','83','40']"
"45","['14','1','25','100','70','36','21','91']"
"48","['56','23','77','100','33','16','7','86','66']"
"46","['60','11','88','22','41','83','40','20','51']"
"44","['46','78','63','88','16','89','45','75']"
"42","['53','25','65','16','24','68','84']"
"43","['47','66','11','34','90','54','92','56','89','75']"
"41","['17','2','20','11','84','25','26','27','86','7']"
"40","['31','27','20','94','43','68','77','71','70','35']"
"38","['24','80','85','88','1','44','54','40','27']"
"39","['71','23','58','19','3','44','43','38','1','64']"
"37","['11','16','74','65','62','77','29','42','53','92']"
"36","['100','56','48','33','69','12','80','77','16','54']"
"35","['57','38','21','24','37','98','33','44','63','69']"
"34","['74','3','17','60','87','29','63','41','16','46']"
"33","['1','24','54','69','57','39','71','76','48','16']"
"32","['33','35','26','13','24','31','95','93','88','20']"
"31","['2','82','87','65','93','40']"
"30","['3','54','63','59','32','12','49','97','9','10']"
"28","['35','19','14','36']"
"27","['35','72','22','29','69','18','78','12','5','47']"
"25","['72','47','73','64','88','79','28','98','49','93']"
