"ID","Table"
"81","['99','40','5','60','82','57','90','4','97','30','65','36','50','12']"
"82","['100','43','53','4','70','20','12']"
"80","['52','78','41','77','17','75','51','30','10','91','89','70','67','60','84']"
"88","['66','98','49','70','31','30','85','9','20','75','12','99']"
"79","['45','96','38','78','47','90','12','20','56','8','19','40','70','48']"
"87","['69','20','60','92','89','96','94','90','30','50','68','79','3','28','85','61','63','70','99']""85","['61','3','70','16','100','71','24','60','93','90','30','10','64','50','40','94','50','80']"
"77","['70','91','93','89','98','100','92','94','41']"
"78","['62','56','36','63','21','25','77','85','40','89','94','96','96','1','55','80','20','30','91']""76","['99','81','93','85','71','57','89','44','68','32','35','84','70','30','75','80','97']"
"75","['52','10','78','2','90','50','97','96','92','98','23']"
"74","['10','93','36','68','50','16','32','23','86','13','91','94','41','79','96','88','20','70','100','59']""72","['44','94','12','98','70','60','32','52','72','31','38','96','96','80','56','30','40','10']""73","['76','18','59','92','97','96','37','66','29','61','88','90','8','33','64','60','50','80','87']"
"70","['21','11','12','91','100','95','50','96']"
"71","['26','91','89','83','34','10','20','30','99']"
"69","['17','66','15','51','2','80','87','10','90','50','89','92','37','97','45','30','44','63','70','94']""68","['89','13','88','99','96','98','93','89','70','95','8','19','32','50','97','35','93','21','92','94']"
"67","['94','46','90','71','77','91','89','70','40','26','95','39','100','4']"
"66","['7','17','97','91','98','96','99','98','53','37','69','4','49','50','60','51','93','92','70','95']""64","['30','100','40','29','67','25','62','42','70','97','96','94','91','92','95','90','100','14']""65","['91','7','85','92','61','95','89','17','80','96','98','97','99','92','93']""63","['18','20','89','83','69','60','94','92','50','100','68','96','8','80','75']"
"62","['78','24','25','59','14','70','90','3','83','96','99','89','92']"
"61","['10','38','48','12','30','4','66','50','87','65','79','28','99','14','95','9','90','93','60','42']""59","['37','4','95','90','98','17','20','43','53','2','39','100','91','40','29','35','62','59','80','73']"
"60","['28','90','50','30','10','27','70','91']"
"58","['40','65','97','66','100','37','89','5','63','16','96','60','10','70','94','80','50','81']""57","['96','13','41','99','94','37','73','7','76','34','75','21','81','84','45','90','36','89','52','98']""56","['10','95','15','78','36','44','96','3','91','50','34','19','52','72','75','89','93','92','88','100']"
"55","['29','61','28','91','99','78','60','24','84','94','92','100','2']"
"54","['13','72','62','82','92','41','77','35','80','40','20','44','85','15','70','60','50','79']""52","['92','97','89','5','10','70','41','53','100','4','60','65','66','99','40','91','31','81','52','2']""53","['37','50','69','4','93','92','34','33','66','91','79','2','68','8','65','94','87','82','10','49']""51","['80','73','5','70','93','40','58','97','10','52','15','20','16','30','99','34','50','51','90','98']"
"50","['14','91','85','93','89','90','96','98','89','16','97']"
"49","['26','79','92','93','9','30','20','94','100','89','50','43','33','96']"
"46","['23','94','13','91','25','21','7','6','50','72','53','96','3','71','92','30','45','55','31','90']""47","['69','10','42','89','60','57','25','79','96','94','93','100','97','92','95','91','91','43','52','71']""48","['82','63','79','96','41','67','69','58','13','8','70','12','20','78','30','50','90']""43","['95','10','12','91','24','45','30','65','46','87','89','60','73','14','99','25','98','43','20','93']""45","['100','25','78','4','49','20','70','28','53','13','55','61','16','59','86','50','27','45','30','92']""44","['18','24','82','100','96','98','93','95','90','89','99','90','79','72','31','50','52','10','40','80']""42","['100','38','29','80','43','87','71','72','79','93','45','2','50','97','64','37','60','47','28','91']"
"41","['30','96','80','94','100','42','3','90','40','91','89','93','77','70']"
"39","['62','17','42','41','60','89','80','95','20','61','34','98','55','28','33','21','27','64','53','97']"
"38","['91','100','98','90','93','93','20','33','16','60','70','97']"
"40","['52','58','15','20','86','10','70','90','60','30','100','97','16','99','34','50','51','98']""34","['37','24','45','66','84','11','94','72','61','92','73','58','71','39','90','27','29','35','93','1']""36","['55','20','34','99','69','29','11','52','12','84','89','62','81','78','95','70','94','96','59','44']""32","['78','90','60','93','65','89','96','20','99','17','30','14','40','50','80','97','91']"
"35","['49','10','50','99','30','17','89','81','43','40','6','86','90','96']"
"37","['94','8','83','10','21','4','48','70','60','79','30','95','80','50','40','42']""33","['100','96','98','77','95','91','66','94','32','88','60','99','23','21','89','97','50','43','33','49']""31","['80','77','100','60','99','20','10','50','21','59','7','41','16','40','97','70','93','90']""29","['78','20','61','89','91','21','11','92','97','45','31','10','18','50','30','94','40','60','90']""30","['25','77','35','100','50','3','7','81','1','20','98','60','40','70','99']"
"28","['68','70','90','80','25','40','82','23','60','30','1','96']"
"27","['46','17','24','95','86','58','28','68','22','81','71','92','65','43','82','35','90','50','100','56']""25","['4','61','60','26','53','46','97','68','44','30','52','28','96','92','69','12','13','2','42','100']""26","['10','98','5','97','28','92','76','94','9','70','45','8','4','3','83','30','90','50','67']""24","['10','20','2','92','1','11','78','30','3','86','87','97','40','62','67','51','100','90','22','96']""22","['93','54','90','52','98','89','89','16','13','94','99','91','89','21','96','89','97','92','89','95']""21","['22','25','99','98','56','7','81','44','30','12','72','54','95','58','26','29','80','89','34','83']""23","['15','93','100','92','83','59','2','29','68','78','90','50','80','60','98']""20","['39','94','68','98','71','91','29','35','73','62','59','23','51','100','27','60']""18","['48','60','26','98','12','61','96','57','93','82','87','43','51','81','86','100','42','14','90','91']""17","['90','43','91','94','56','89','60','95','75','42','92','28','98','96','4','14','52','100','37','97']"
"19","['13','26','97','83','90','77','60','80','30','85','39','100','17']"
"16","['34','91','90','77','86','13','99','9','10','95','96','89','92','97','20','94','33','40','16','38']""13","['42','99','17','100','91','97','95','65','19','54','84','92','22','89','50','96','74','51','13','24']""15","['10','76','100','94','77','34','31','98','90','65','1','9','32','24','99','28','33','27','46','45']""14","['29','10','32','21','59','70','79','7','2','87','36','100','90','35','93','78','3','54','44','85']"
"12","['81','30','70','20','43','4','53','82','52']"
"11","['10','89','100','91','8','93','99','96','9','98','29','92','50','20','30','95','97','6','11','87']""9","['91','93','91','58','2','20','95','6','11','80','40','60','32','52','31','99']""10","['88','75','52','30','70','12','91','90','10','31','56','38','50','40','93']""8","['6','26','60','90','99','83','97','37','14','87','61','10','65','52','40','64','100','69','96','68']""4","['92','94','96','40','28','98','80','7','30','91','90','70','26','71','67','60','100','73']""7","['77','11','37','64','73','30','50','100','60','95','25','89','22','74','38','80','10','40','93','90']""5","['83','59','12','99','92','97','91','99','60','98','27','70','30','93','20','80','100','96','40']""6","['28','91','95','93','98','96','92','87','99','86','60','46','54','100','24','70','32','27','94','73']"
"2","['96','90','53','9','80','60','100','4']"
"3","['13','5','57','46','25','33','70','50','15','14','90','99','38']"
"1","['95','96','72','92','34','79','17','5','43','85','31','97','28','45','29','91','24','75','86','48']""86","['95','77','41','51','97','59','79','35','98','93','60','82','70','65','37','40','80','94','99','50']""84","['83','14','60','40','50','96','95','52','11','77','78','70','51','89','80','90','94']""83","['96','37','99','93','91','5','40','36','17','34','58','72','7','10','90','48']""82","['100','43','53','4','20','12','96','40','90','65','10','5','99','98','50','60','70']"
"80","['1','73','70','24','64','50','98','99','90','96','44','40','10']"
"81","['82','4','36','12','94','95','100','88','60','63','65','70','58','10','80','97']""88","['98','49','70','31','30','85','9','20','75','12','99','90','50','10','66']""85","['16','40','94','50','91','78','42','75','41','35','36','54','21','59','14','80','60']""79","['45','47','40','48','65','60','32','70','12','41','15','13','50','54','30','20','80','8']""77","['70','91','93','89','100','92','94','41','20','60','32','79','44','31','10','88','74','47','98']""78","['56','36','21','25','77','85','89','96','1','80','20','91','94','63','40','96','96','55','78','62']"
"87","['8','10','11','20','30','11','80','40','95']"
"76","['99','81','57','84','30','75','80','97','90','91','96','94','98','95','89']""75","['10','90','92','23','91','99','36','69','18','80','68','100','60','70','30','96']""74","['10','36','68','50','16','32','23','91','94','41','70','100','59','40','43','37','73','39','95','93']"
"73","['20','59','28','96','4','24','92','46','27','6','98']"
"72","['94','70','60','32','52','96','80','10','53','92','20','100','51','95','96','98','31','56','38','44']""71","['26','89','83','34','10','20','30','99','40','50','70','94','96','52','25','97','47','90','91']""69","['17','51','2','80','10','90','50','92','37','97','45','30','44','63','15','70','87','66','89','94']""70","['21','11','12','91','100','50','96','60','80','30','42','77','40','41','20','10','95']""68","['96','8','93','92','94','99','70','98','68','60','6','64','14','10','80','20','88']""67","['89','40','95','82','25','31','44','32','90','3','76','9','92','26','50','30','91']""66","['7','97','96','99','98','53','37','50','60','51','93','92','95','17','69','4','91','49','98','70']""63","['83','69','94','92','50','96','8','75','78','98','31','52','61','2','97','18','80','68','20','89']""65","['91','7','85','61','95','89','17','80','96','98','97','99','92','93','40','30','10','92']""64","['100','40','29','25','70','96','94','92','95','90','100','10','87','36','79','78','44','54','91','30']""61","['10','38','48','12','30','50','87','99','95','9','93','60','42','37','43','100','29','64','80','28']""62","['78','24','25','59','14','70','3','83','96','99','89','92','10','40','60','90']""60","['28','50','30','10','27','70','91','40','20','94','29','62','100','68','90']""57","['13','99','94','37','7','76','34','75','21','81','45','90','89','52','36','41','84','73','96','98']""58","['40','97','66','37','89','5','16','96','81','57','90','47','91','99','92','99','93','63','100','65']""59","['90','20','2','100','29','35','88','86','79','96','13','74','60','66','61','68','91']"
"56","['3','98','72','46','100','24','22','17','27','60','40','19']"
"54","['62','82','92','77','35','40','44','85','79','88','61','38','97','96','93','98','19','31','56','72']""55","['29','28','91','99','78','60','24','84','94','92','100','2','80','90','93','96','4','99','61']""53","['37','50','4','93','92','34','33','79','68','65','94','87','82','89','9','26','43','96','2','69']""52","['70','4','65','91','31','81','2','24','9','43','30','12','20','40','50','97']""51","['73','5','70','93','97','10','52','20','16','99','34','50','80','40','58','51','15','51','90','98']"
"50","['96','89','97','70','65','95','99','51','86','30','10','98']"
"49","['8','91','21','89','20','90','94']"
"47","['79','93','100','92','95','91','71','93','34','70','50','57']"
"48","['79','78','31','86','1','37','72','36','83','30','90','82']"
"45","['100','20','70','53','13','50','4','45','30','9','1','46','90','65','15','60','78']""46","['25','72','96','3','30','45','55','93','99','97','95','89','100','94','21','13','23']""44","['18','82','93','89','90','72','31','84','38','34','62','20','78','69','36','40','50']""39","['62','42','41','60','80','95','20','61','98','28','33','21','27','64','55','89','34','17','53','97']""43","['95','10','91','45','65','87','89','60','73','99','98','93','12','24','30','14','25','43','20','46']""41","['96','80','94','100','42','3','90','40','91','89','93','77','70','50','60','21','95','11','30']""42","['79','91','65','4','40','97','29','28','30','70','83','95','94','50','37','45']"
"40","['52','15','20','30','97','50','51','80','12','96','27','59','5','58']"
"36","['99','29','11','52','12','84','81','95','70','94','96','59','44','77','79','2','30','61','85','55']"
"38","['100','93','33','60','97','80','10','96','46','14','57','3','91']"
"37","['8','10','21','4','48','60','79','42','47','61','14','71','2','66','72','87','30','70','95','83']""35","['10','50','99','30','17','89','81','43','40','6','86','90','96','100','49']""34","['37','24','66','11','72','92','58','71','90','27','29','35','1','43','95','98','91','73','45','84']""33","['96','77','95','91','66','32','88','60','99','23','97','50','43','53','92','79','2','33','94','98']""32","['78','60','93','65','89','96','20','99','17','30','14','40','50','80','97','91','90']"
"31","['77','41','16','96','94','95','92','91','70','97','59','10','80']"
"28","['68','70','80','25','40','82','23','60','30','1','96','20','50','10','90']""30","['25','35','100','50','3','7','81','1','20','98','60','40','70','99','77']""29","['78','20','61','91','21','11','92','97','45','31','10','18','50','30','94','40','60','90','80','89']""27","['86','58','28','68','81','71','92','65','43','82','35','50','56','52','91','99','75','94','34','95']""26","['10','98','5','28','45','8','83','90','67','11','48','46','79','77','33','39','4','3','76','97']""25","['60','53','46','97','44','30','52','28','96','92','12','13','2','100','4','26','68','42','69','61']""24","['92','86','97','40','51','22','30','11','62','89','91','84','95','13','50','70','2']""23","['15','93','100','92','83','59','2','29','78','90','50','80','60','98','70','68']""22","['54','90','98','89','94','99','91','89','21','96','89','97','89','95','52','89','13','93','89','92']""21","['22','25','81','44','30','12','29','83','96','94','93','92','91','97','60','95','54']""20","['39','98','71','91','35','73','59','23','51','27','70','28','50','90','94','29','62','100','68','60']""19","['26','97','83','90','77','60','80','30','85','39','100','17','52','4','43','98','94','89','14','13']""18","['48','60','26','98','61','82','43','51','81','86','100','42','14','91','93','12','87','96','57','90']""16","['91','90','77','86','99','9','10','95','92','97','20','33','38','100','89','96','94','40','13','34']""15","['10','76','77','34','31','98','32','24','99','28','33','27','45','61','55','59','92','25','16','94']""17","['91','56','60','95','42','28','37','92','75','80','13','26','85','19','20','10','40','96']""14","['32','7','2','3','85','91','42','97','67','62','64','60','25','71','17','20','70','13','93']"
"13","['54','22','51','93','94','98','87','96','10','1','67','78','20','42']"
"11","['89','91','92','94','90','91','59','99','98','50','96','100','93']"
"10","['75','52','70','10','31','40','44','24','1','99','80','88']"
"12","['4','100','89','97','90','92','99','98','95','94','89','28','10','66','60','5','81','53','70','82']""9","['91','91','58','2','20','95','6','11','80','40','60','32','52','31','99','90','30','10','93']""8","['90','87','61','52','95','89','32','35','93','50','13','80','79','30','10','99']""7","['77','11','37','64','60','95','89','22','38','80','40','93','30','25','74','73','100','7','50','90']""6","['91','95','93','96','99','86','60','54','100','70','32','94','73','33','69','76','71','59','97','87']""5","['83','99','92','97','91','99','98','70','93','86','34','10','90','16','80','12','60','96','27','30']""4","['94','80','30','26','73','18','99','87','100','9','53','2','50','20','70','40']""3","['5','57','46','25','33','70','50','15','14','90','99','38','16','40','93','20','89','98','94','13']"
"2","['52','13','22','89','50','24','80','60','30','97']"
"1","['5','100','93','98','73','39','61','30','67','90','8','96']"
"86","['77','41','59','79','35','98','93','60','82','37','80','94','50','89','16','91','85','89','14','97']""84","['50','96','77','78','89','80','90','30','98','92','35','45','66','34','20','14']"
"82","['20','93','89','100','91','92','94','90','94','97']"
"81","['4','36','12','94','95','100','88','60','63','65','70','58','10','80','97','90','30','50','82']""80","['96','56','12','93','38','20','91','60','50','94','41','10','92','31','99']""88","['31','85','95','88','64','6','68','1','44','24','52','10','40','60','66']""87","['8','10','11','20','30','11','40','95','90','50','70','91','96','73','94','33','6','80']""85","['91','78','42','75','35','36','54','21','59','14','80','28','29','100','68','62','27','16','40','60']""79","['45','47','48','60','12','41','15','54','20','8','37','83','100','69','21','26','68','97','65','70']""83","['40','17','7','10','13','95','63','24','37','79','42','14','48','71','2','80','50','99']""77","['70','91','92','32','44','10','98','74','77','1','99','50','35','40','7','30','80','94']""78","['96','20','91','94','40','96','96','55','14','90','30','46','53','65','45','60','10','100','25']""75","['10','90','23','91','99','36','69','18','80','68','100','60','70','30','96','92']""76","['81','57','84','30','75','80','97','90','91','96','94','98','95','89','100','10','99']""74","['68','94','100','37','39','95','91','43','16','92','98','96','90','99','93']"
"73","['20','59','28','4','24','92','46','27','6','98','90','30','50','96']"
"72","['70','80','53','20','95','82','90','84','52','93','35','97','38','56','54','30','50','32']"
"71","['26','30','99','50','70','96','52','90','100','98','95','92','93','89']"
"70","['90','99','60','4','50','66','10','40']"
"68","['70','20','49','30','75','9','8','68','6','50','60','15','90','23','80','96']""69","['51','2','80','50','63','70','94','15','45','93','9','68','33','53','60','37']""67","['40','95','82','25','31','44','32','90','3','76','9','92','26','50','30','91','60','100','89']"
"65","['95','89','17','98','93','40','90','47','58','60','70','85']"
"64","['100','29','25','96','94','92','95','100','87','44','54','91','30','98','35','7','99','3','1','40']""66","['97','96','37','51','69','98','70','30','12','88','5','77','41','11','80','7']""63","['94','92','50','8','78','31','52','2','97','18','68','20','89','61','69','98','96','80','75','83']"
"61","['96','1','92','94','55','2','53','100','52','25','10','42']"
"62","['70','3','36','56','1','99','14','78','10','89','83']"
"58","['66','37','89','57','91','93','100','30','99','59','51','40','60','10','90','63']""59","['20','2','100','29','35','88','86','79','96','13','74','60','66','61','68','91','80','70','10','90']"
"60","['28','30','10','27','20','68','41','39','71','98','23','50']"
"57","['94','75','45','90','89','36','41','73','52','100','79','70','92','71','93','47','40','30','96']""55","['91','99','24','2','4','99','61','87','38','59','81','44','94','36','80','50','40','29']""56","['24','17','27','19','43','4','89','26','92','96','99','93','94','96','46']""54","['77','44','85','96','98','72','36','100','51','29','95','25','81','91','21','10','90','82']""53","['37','4','92','34','79','65','87','82','89','26','43','96','2','97','90','44','30','66','17','50']""52","['70','4','65','31','81','2','24','9','43','30','12','20','40','50','97','10','91']""51","['73','97','52','80','15','50','58','20','90','95','91','96','100','89','94','92','93']"
"50","['95','30','98','100','84','62','90','38','34','72','44','99']"
"49","['8','21','89','20','90','94','50','70','40','99','10','6','35','100','91']""48","['31','86','83','30','82','5','100','40','21','53','65','80','96','36','1','72','78','37','90','79']""47","['91','34','50','57','76','21','7','13','81','84','99','98','37','100','79','70','92','71','93','95']""46","['3','99','95','13','59','78','98','83','55','14','24','87','65','43','20','70','40','94']""45","['1','15','21','99','80','59','36','85','30','65','95','94','83','42','20','10','90']"
"44","['93','89','78','69','50','52','56','96','30','70','86','18']"
"42","['93','89','90','96','91','91','99']"
"41","['94','100','90','40','91','89','77','50','21','11','30','36','79','25','64','78','95','60','93','96']""43","['10','91','45','89','60','73','98','12','30','25','46','23','97','21','92','2','68','14','24','95']""39","['62','42','41','60','80','95','20','61','33','21','27','55','89','53','17','98','28','34','64','97']""38","['93','33','60','97','80','10','96','46','14','57','3','91','40','70','100']""40","['20','97','12','61','99','7','80','96','30','73','70','94','4','10','100','90','52']""37","['10','21','4','60','47','61','66','72','87','30','95','83','34','69','28','91','5','58','93','8']""36","['29','11','52','12','95','70','77','79','2','30','61','85','55','48','78','37','43','60','64','84']""35","['50','30','17','81','43','86','96','20','21','8','94','91','89','99','40','10','6','35','90','49']""33","['96','77','95','91','60','99','23','97','53','92','79','2','94','88','32','66','50','43','33','98']""34","['90','27','95','91','73','52','51','60','94','77','13','33','99','20','97','16','80','24']""32","['60','93','65','89','96','20','99','17','30','14','40','50','80','97','91','90','78']""31","['16','96','95','97','59','1','44','64','40','24','98','73','94','41','10','92','70','91','31','77']""28","['68','70','25','40','82','23','60','30','1','96','20','50','10','90','64','93','95','61','80']"
"30","['60','12','5','20','80','93']"
"29","['20','61','91','21','11','92','97','45','31','10','18','50','30','94','40','60','90','80','89','78']""27","['86','58','28','68','81','92','82','56','99','75','94','34','95','52','65','43','71','91','35','50']""25","['30','96','12','13','26','61','82','9','29','10','94','78','90','70','4']"
"23","['29','55','94','25','72','96','46','40','99','88','4','12','100']"
"26","['10','5','8','83','90','67','11','46','79','77','33','39','97','28','3','4','48','98','45','76']"
"24","['52','52','7','89','92','91','97','94','90','13']"
"21","['22','30','12','83','96','93','92','97','60','54','31','88','61','79','62','19','34','29','95','44']""22","['54','98','89','94','99','91','89','96','89','89','52','89','13','89','95','97','90','21','93','92']""19","['83','77','30','39','94','3','24','46','22','56','54','78','51','98','96','85']""20","['91','35','73','59','27','70','28','90','94','29','62','100','60','16','85','39','71','98','68','51']""18","['26','43','51','81','14','90','86','57','60','97','95','92','89','97','61']""17","['91','56','60','95','42','28','37','75','80','13','26','85','19','20','10','40','96','92']"
"13","['38','20','15','50','14','3','80','100','93']"
"16","['91','90','86','9','10','95','92','38','100','89','96','34','37','29','1','43','72','11','58','94']""15","['76','31','98','32','24','99','28','45','61','59','92','16','94','25','77','34','27','55','33','10']""12","['4','100','89','97','92','98','94','89','28','10','66','82','78','91','48','72','42','36','37','81']""14","['2','97','25','20','93','32','70','91','3','98','92','35','80','84','10','90','7']""11","['89','92','94','90','91','59','99','98','50','96','100','93','20','30','80','91']""9","['91','58','2','20','95','6','11','80','40','60','32','52','31','99','90','30','10','93','91']""10","['70','99','88','100','20','8','98','68','92','68','17','1','80','44','31','24','52','10','40','75']"
"8","['32','35','50','30','10','99','97','91','94','96','100','87']"
"7","['37','60','95','89','38','80','93','25','74','73','100','40','11','22','64','77','7','50','10','90']""6","['99','86','60','54','100','70','32','69','76','71','59','97','87','8','50','11','11','30','80','93']""5","['83','99','97','99','98','70','86','34','10','90','16','27','30','94','60','93','91','92','96','12']""4","['80','30','26','18','99','87','9','53','2','27','59','51','58','15','16','92','81','65','73','40']""3","['57','46','25','33','70','90','99','16','40','89','98','94','13','28','17','37','52','92','42','5']"
"2","['52','13','22','50','24','80','60','30','97','89']"
"1","['100','93','98','73','39','61','30','67','90','8','96','10','70','20','5']""86","['41','59','79','35','98','93','60','37','94','50','16','91','85','89','14','77','89','89','80','97']""84","['50','78','66','34','13','42','85','60','98','52','70','2','36','80','40','14']""82","['91','92','90','97','70','30','88','58','21','95','98','44','54','60','94']"
"81","['95','60','65','80','89','93','50','88','72','98','20','40','82']"
"79","['60','15','37','26','65','70','10','40','69','90','86','48','45']"
"88","['95','6','68','24','69','7','5','77','40','94','90','100','93','99','92','96','98','92','85']""87","['40','95','91','96','33','12','31','50','11','32','99','100','30','35','8']"
"80","['30','87','90','95','25','40','28','50','96']"
"78","['80','10','31','91','61','29','40','70','14']"
"85","['35','23','50','47','89','93','65','30','98','39','56','77','96','22','19','16']"
"83","['42','30','94','70','14','1','78','3','62','60','63']"
"77","['44','10','98','74','77','40','7','80','94','95','16','31','20','91']"
"76","['3','39','5','79','83','26','50','90']"
"73","['20','59','28','4','24','46','27','6','98','90','30','50','96','10','92']"
"75","['23','69','80','96','92','88','24','44','17','52','40','50','99']"
"74","['68','94','100','37','39','95','43','16','92','98','96','90','99','93','60','80','20','91']""72","['70','80','53','95','82','90','84','93','35','32','60','89','78','65','97','54','38','56','20','52']""71","['26','99','50','70','96','52','90','100','98','95','92','93','89','40','30']""70","['90','60','4','50','66','10','40','69','12','8','48','97','100','79','30','52','20','80','94','99']"
"68","['97','91','96','100','92','93','98','94','49']"
"67","['40','82','25','31','44','32','90','3','76','9','92','26','50','30','91','60','100','89','10','95']""69","['51','2','15','45','9','68','33','60','91','66','5','95','34','61','4','53','93','50','63','80']""64","['100','96','94','92','100','87','54','91','30','35','7','3','1','61','4','12','73','10','20','29']"
"66","['100','89','96','93','92','90','94','95','99','95','80']"
"65","['95','98','90','58','85','21','41','71','36','59','68','100','75','54','47','40','89','70','60','17']""60","['28','20','39','23','29','42','40','78','62','85','90','95','34','84','38','99','72','100','27','50']""62","['36','56','10','89','18','40','8','48','94','97','95','92','98','90','93','14']""63","['50','52','2','97','98','71','79','14','95','40','51','66','100','30','58','60','10','70','92']""61","['1','25','10','99','91','93','89','60','95','81','86','18','50','30','70','53']""58","['37','57','91','93','99','59','90','63','20','78','75','61','31','24','17','68','69','40','51','89']""59","['20','2','100','29','88','86','79','96','13','74','60','66','61','68','91','80','70','10','90','35']""57","['94','45','90','36','73','52','100','79','92','47','40','96','89','71','75','93','70','57','30','41']""56","['24','19','26','92','96','99','94','96','83','55','3','59','98','14','95','70','17','4','43','27']""55","['24','2','4','87','38','59','81','44','94','50','29','45','18','97','89','10','78','60','40','91']""54","['77','96','72','36','100','51','29','25','81','91','90','93','94','20','94','89','63','21','95','85']""53","['92','34','79','82','43','96','2','97','90','44','30','66','17','50','62','99','72','71','68','4']"
"52","['96','100','35','65','32','89','60','72','40','30','2']"
"51","['52','95','91','89','94','93','30','98','39','35','40','10','97']"
"46","['78','87','43','20','17','4','89','93','56','60','30','95','65','98','13']"
"49","['21','50','99','35','100','98','92','93','68','60','80','8']"
"48","['31','30','82','5','100','53','65','80','96','36','1','72','37','66','4','41','47','68','99','78']""50","['38','65','89','44','34','81','91','28','82','56','43','60','10','40','84']""47","['91','34','50','76','21','7','13','84','100','70','71','93','95','37','81','99','98','79','57','92']""44","['70','18','97','51','61','95','50','96','69','83','60','21','40','10','89']"
"45","['96','91','65','10','70','90','15','40','79','30','50','99']"
"43","['10','91','45','60','12','30','46','97','2','68','14','24','95','98','73','23','89','92','21','25']""41","['90','40','89','50','21','11','30','79','25','64','78','95','60','93','36','94','91','77','100','96']""42","['93','89','90','91','91','99','52','92','2','53','25','94','61','70','20','30','96']"
"40","['7','25','65','87','99','16','18','4','10','97']"
"39","['41','60','80','95','61','33','27','55','53','98','28','64','97','42','34','21','62','17','20','89']""38","['33','60','97','80','10','96','46','14','57','3','91','40','70','100','93']""37","['21','87','83','58','8','53','63','94','30','96','91','99','32','35','60']""36","['11','12','95','79','30','61','85','55','48','78','37','43','60','96','17','45','71','67','62','29']""34","['27','95','73','52','60','94','77','33','99','16','80','92','7','89','52','97','51','13','91','24']""35","['50','30','17','81','43','86','96','20','21','8','94','91','99','40','10','6','35','90','49','89']"
"32","['99','17','14','97','91','54','38','56','52','72','44','93']"
"33","['77','91','60','53','92','79','2','94','88','66','50','98','43','95','23','97','32','99','33','96']""28","['68','82','23','1','10','64','93','61','80','56','8','11','92','99','73','90','95','25','40','70']"
"31","['96','24','73','94','93','89','100','50','32','99','30','1','41']"
"30","['60','12','5','20','93','40','70','50','99','52','98','92','71','90','80']"
"29","['21','11','92','50','94','36','99','55','30','89','65','32','20']"
"27","['58','68','92','99','75','94','34','95','52','65','71','35','50','30','53','37','4','87','41','86']""26","['10','8','67','11','46','77','33','97','4','48','98','45','76','91','81','99','100','3','39','28']""25","['12','13','82','9','94','78','70','4','87','65','15','2','53','16','58','73','29','61','96','30']""24","['52','52','97','90','51','34','10','20','30','100','38','93','15','3','14','7','91','94','89','13']""23","['55','94','25','72','96','46','40','99','88','4','12','100','80','60','70','29']""22","['98','99','89','89','89','89','13','89','95','97','90','21','93','92','89','89','52','94','54','91']""21","['22','12','96','97','54','31','88','79','62','19','34','95','44','52','86','81','26','14','78','29']""19","['30','94','3','24','46','54','78','51','85','80','91','70','28','27','60','14','98','39','56','83']""20","['73','59','70','28','90','29','62','60','16','85','71','68','51','96','15','50','92','58','80','27']"
"18","['43','97','96','69','56','44','10','40','42','52','91','55','57']"
"17","['91','56','95','42','28','37','75','80','13','26','85','19','20','10','40','96','92','30','60']""16","['10','92','38','100','1','58','94','29','43','39','22','19','50','85','30','96']""15","['59','16','25','34','10','96','100','93','97','91','100','24','68','75','1','76']""13","['38','20','15','50','14','3','100','93','7','91','94','89','92','24','60','40','70','80']""12","['94','28','78','91','42','37','81','92','89','83','99','60','70','5','20','80','97']"
"14","['31','80','40','70','78','91']"
"11","['92','94','90','91','59','99','98','50','96','100','93','20','30','80','91','40','60','89']""10","['100','98','92','68','94','28','61','15','90','30','91','36','18','70','88','31']""8","['97','91','94','28','37','41','11','38','90','100','35','50','12','30','99']""9","['58','2','20','95','6','11','80','40','60','32','52','31','99','90','30','10','93','91','91']""6","['54','100','69','76','71','59','97','87','50','11','11','80','93','86','30','60','70','8','32','99']"
"7","['25','12','96','20','80','32','92','14','60','11','95','73']"
"4","['9','27','59','51','92','40','29','61','96','90','25','24','64','98','43','26']"
"5","['30','72','58','82','37','20','80','100','10','8','73','1','70','16']"
"3","['57','46','25','33','70','89','98','28','17','52','92','42','5','91','66','34','93','10','48','99']""1","['93','39','61','30','67','90','5','13','94','89','40','86','97','3','100','96','10','8','73','98']"
"2","['52','13','22','50','24','60','30','97','89','100','20','70','80']"
"86","['41','59','79','98','37','50','85','89','89','16','75','30','87','68','27','10','40','94']""84","['78','42','52','40','38','95','93','41','50','43','44','56','70','10','30','14']"
"82","['90','95','98','54','94','50','40','65','80','20','81','92']"
"80","['22','50','20','2','89']"
"79","['60','37','26','69','86','48','89','97','20','85','93','42','98','100','21','10','70','90','15','65']""88","['6','68','24','69','7','5','40','94','100','93','99','92','65','47','39','16','30','56','96','95']""87","['40','95','96','33','31','11','32','99','93','70','61','73','6','72','47','100','35','50','91','8']"
"78","['80','31','90','65','68','36','66','96','100','48','20','91']"
"83","['10','51','100','58','97','90','91','93','85','30','46','28','19','20','40','78']""81","['95','89','93','50','88','72','98','91','58','44','70','21','97','40','65','60','80','20','81','82']"
"85","['81','36','29','54','30','50','60','93']"
"76","['3','39','5','79','26','50','90','100','10','20','96','100','59','91','15','70','60','83']"
"77","['40','16','20','91','60','89','93','92','90','99','97','80']"
"75","['23','69','96','92','88','24','44','17','52','40','50','99','60','90','80']""74","['94','100','37','39','95','43','16','92','98','96','90','99','93','60','80','20','91','68']"
