"ID","Table"
"81","['20','69','9','40','60','70','94']"
"80","['31','52','78','66','40','49','32','6']"
"79","['60','30','72','9','20','5','10','94','99','6','100','80','91','90']"
"78","['39','47','9','65','1','70','51','52','82','73','94']"
"77","['27','25','63','66','58','22','16','16','43','15','21','51','2','32','42']"
"76","['29','27','7','10','16','62','2','33','82']"
"75","['82','20','91','17','90','10','80','81','98']"
"74","['13','69','43','4','70']"
"73","['6','33','41','12','43','67','54','21','69','68','83','72','82','84','59','55','14','62','44','11']""71","['25','3','22','8','66','35','6','63','81','23','79','64','41','90','92','100','30','60','11','57']""70","['46','28','24','14','34','18','51','10','37','84','58','21','50','9','78','2','29','15','26','59']""72","['33','44','15','75','36','77','35','59','45','62','47','37','21','66','87','61','65','55','28','25']"
"69","['47','4','45','40','69','37','7','44','30','1','81']"
"68","['47','22','77','61','37','1','39','59','62','34','83','56','99','73','70','30','41','52','68','76']""67","['84','42','48','66','71','69','72','78','57','22','59','65','91','87','88','7','98','4','50','36']""66","['44','84','32','71','56','53','78','62','49','48','51','17','34','61','1','52','58']""65","['46','67','45','15','28','94','80','27','38','14','2','40','81','52','32','87']"
"64","['79','37','40','23','33','6','59','27','12','20','71','42','8']"
"63","['96','86','91','72','29','80','41','100','32','5','90','70','10','1','98']""62","['9','12','21','10','11','55','5','18','69','1','70','7','90','40','80','100','33']""61","['2','22','54','75','19','98','94','100','38','7','25','14','74','43','8','20','16','5','25','92']""60","['43','8','6','4','26','78','69','92','94','22','54','75','83','40','20','10','80']"
"59","['65','71','81','61','90','87','100','96','89','85','97','86','85','65']"
"58","['49','14','50','49','29','42','70','89','98','99','86','93','74','60','10','2','40','20','19','3']""57","['38','30','78','18','11','94','31','46','29','24','26','55','70','61','22','41']""56","['2','9','18','98','79','53','39','57','21','85','90','33','50','91','36','86','100','73','30','26']""55","['38','16','65','5','89','94','36','40','33','48','32','54','90','100','10','70','80','38']""54","['94','50','77','81','75','47','34','45','60','93','96','87','100','97','90','98','95','48']"
"53","['12','100','95','99','14','40','51','21','24','28','20','70','10','2']"
"52","['47','26','28','15','34','29','64','42','41','84','67','40','30','23','83','45','69','39','10','55']""51","['48','25','33','26','62','31','69','15','68','57','46','2','60','32','74','100','88','58','95','55']""50","['33','13','27','66','7','17','43','69','14','14','57','77','45','11','76','91','44','88','100','36']""49","['27','28','23','26','60','70','86','66','45','87','64','99','9','41','90','50','91','61','1','4']""46","['35','47','28','66','2','83','76','91','97','84','70','10','38','100','90','40','61','47']""48","['29','17','19','2','34','90','46','64','41','36','21','47','51','84','94','24','56','67','55','47']""47","['78','11','6','36','63','62','10','100','12','92','42','48','90','20','82','57','23']""45","['74','3','7','49','21','62','35','79','28','57','60','70','80','5','82','41','56','89','8']""44","['28','28','45','39','65','47','68','47','48','27','9','46','70','61','3','10','64','50','78','69']""43","['12','2','11','52','82','19','18','57','61','89','95','87','96','94','86','88','90','99','97','74']""41","['16','43','72','40','86','97','88','89','95','68','28','6','60','12','49','36','15','85','29','34']""42","['89','87','94','45','10','60','25','58','15','77','40','20','80','70','30','22']""40","['13','52','42','22','93','97','65','81','87','39','94','21','96','32','86','15','85','98','71','3']""39","['14','82','41','52','8','86','100','73','56','20','89','72','17','81','21']""38","['22','42','18','3','41','87','58','16','60','59','20','50','30','92','69','71','33']""37","['88','98','94','22','13','17','24','72','1','15','39','63','75','54','4','16','62','80','91','99']""34","['19','25','9','49','50','41','37','26','44','21','80','3','35','39','66','74','91','63','12','59']""35","['25','17','6','69','25','60','12','50','53','79','96','68','29','43','86','91','88','92','95','7']"
"36","['47','11','90','87','72','71','88','67','70','50','93']"
"33","['34','37','12','57','40','20','11','21','100','62','90','60','70','49']"
"32","['27','16','15','44','23','52','37','50','1','22','8','51','81','20','2','73','95','49','90','69']""31","['42','36','54','39','47','30','58','79','3','35','99','41','64','56','63','67','32','34','62','63']""30","['62','54','6','79','4','83','37','77','69','79','80','31','63','26','7','32','42','40','1','68']""29","['34','2','19','27','34','70','71','22','25','77','50','75','1','73','63','65','100','58','93','43']""28","['15','78','83','79','59','66','12','57','73','56','90','86','34','95','49','75','24','30','21','53']""27","['18','65','25','38','89','87','85','93','97','99','30','96','75','20','71','80','31','60','11','69']""26","['38','15','37','71','1','80','58','81','18','9','53','90','56','30','100','60','70','68']""24","['44','37','19','25','5','28','71','30','26','49','38','31','72','35','50','92','99','87','91','5']""23","['19','18','45','48','39','9','31','7','60','22','4','21','16','10','37','62','92','90','1','5']""25","['46','28','87','89','94','32','66','100','93','33','35','61','72','40','60','80','50','47']""22","['35','28','28','4','15','9','80','82','2','27','24','65','39','62','77','50','12','21','70','5']""21","['57','25','37','24','72','69','1','62','78','16','83','11','45','70','83','27','52','20','14','68']""19","['68','34','64','82','26','61','13','23','54','8','41','80','65','39','76','1','40','43','47','69']""18","['39','45','39','97','51','12','66','22','44','79','76','11','1','14','6','87','73','10','5','56']""20","['91','97','92','93','85','100','94','88','90','86','96','96','13','40','98','72']"
"17","['73','8','85','88','96','97','75','99','92','100','89','11','23','19']"
"16","['17','65','38','44','9','25','81','51','19','65','60','18','39','42','76','59','20','52','50','69']""14","['27','69','54','55','45','50','52','42','19','48','36','77','15','12','46','61','40','18','26','74']"
"15","['91','100','93','88','96','95','86','94','89','87','81','1','37']"
"13","['89','93','75','51','2','86','95','88','100','85','89','50','4','39','74','98']""12","['33','95','93','4','58','15','35','10','77','22','2','57','79','82','64','29','50','51','23','47']""11","['87','92','86','89','98','85','15','100','96','97','21','44','59','54','73','30','10','40','50','99']""10","['97','95','99','86','52','58','80','69','64','100','30','16','20','88','42','24','84','94','5','25']"
"8","['33','64','50','10','49','21','3','45','70','80']"
"6","['22','79','54','86','60','42','72','43','49','40','66','78','80','100','10','50','30','12']""9","['28','1','14','17','11','21','32','68','44','81','31','35','92','51','89','84','10','22','20','69']""5","['87','94','92','95','85','88','24','66','40','93','65','25','20','91','47','30','43','99','46','97']"
"3","['29','33','40','30','97','10','49','42','93','21','98','32','90']"
"4","['30','7','65','33','11','68','70','43','4','86','87','91','26','90','50','80','40','41','17']"
"7","['23','39','74','67','68','72','30','50','84','85','45','13','60']"
"2","['88','91','95','98','48','78','57','65','30','20','24','21','10','53','40','80','70','50','64']""1","['39','49','32','68','45','40','78','88','85','89','87','93','92','97','91','100','91','31','54','77']""84","['22','31','13','81','33','25','64','90','71','53','79','99','94','100','91','30','9','5','72','51']""83","['50','75','1','43','78','54','41','15','22','60','59','64','48','34','23','73','31','25','67','79']""82","['96','85','91','90','1','39','90','92','51','33','7','62','2','76','40','30','20','100','66']"
"81","['45','97','95','98','90','92','86','85','91','99','69']"
"80","['34','69','60','50','21','70','8','100','90','40','52']"
"77","['22','16','16','21','88','14','48','49','4','93','40','91','89','1','100','70','51','52','66']""78","['39','47','65','1','70','51','52','82','73','94','90','92','59','10','60','50','40','80','20','9']"
