"ID","Table"
"29","['1','34','12','55','57','35','27','72']"
"15","['89','95','92','85','87','1','99']"
"30","['90','97','87','93','95','86','92','100','94','98']"
"27","['31','53','33','74','76','44','20','63','26','22']"
"28","['94','86','87','88','85','96','98']"
"14","['66','38','27','33','34','89','7']"
"25","['85','89','88','99','85','87']"
"26","['70','28','29','15','20','39','67','66','12','49']"
"13","['43','38','63','57','48','12','16','51','58','6']"
"24","['58','37','35','73','31','13','75']"
"22","['56','22','14','25','40','42','34','80']"
"23","['29','28','19','66','20','32','10','76','36','16']"
"21","['90','89','86','98']"
"12","['71','17','8','42','45','20','33','44','56','72']"
"20","['68','24','39','40','14','65','15','41','12','43']"
"19","['48','1','37','34','17','36','38','15','23','71']"
"11","['86','74','61','44','12','72','58','1','100','91']"
"18","['84','63','23','43','7','9','50','27','5','13']"
"10","['93','88','94','95','91','85','87','90','97','96']"
"9","['4','78','85','90','91','88','87','100','99','3']"
"8","['51','45','16','74','31','66','71','42','44','79']"
"7","['3','34','65','4','48','13','73','68','42']"
"4","['44','8']"
"6","['20','31','37','75','93','88','91','56']"
"5","['17','83','37','40','9','43','74','4','84','16']"
"3","['97','93','85','87','86','92','94','89','99','98']"
"2","['36','33','33','1','15','70','7','29','83']"
"1","['36','62','57','81','76','66','55','47','89','98']"
"82","['89','93','88','99']"
"84","['47','62','70','81','66','12','40','18','19','51']"
"83","['15','7','1','36','33','70']"
"81","['66','47','82']"
"80","['25','34','22','14','40','42']"
"79","['16','74','42','66','51','44','45','71','8']"
"78","['56','43','98','96','44','56','79','56','17','8']"
"77","['56','24','43','46','59','39','63']"
"75","['37','35','58','31','13','24','73']"
"76","['100','91','95','99','98']"
"73","['42','44','17','16','21','56','79']"
"74","['88','93','85','92','90','91','86','89','97']"
"72","['17','33','44','42','71']"
"71","['38','34','15','36','48','17','1','19','79']"
"69","['4','85','96','88','86','87','92','95','99','97']"
"68","['91','95','100','94','89','93','98','97']"
"67","['66']"
"70","['61','25','39','53','49','40','67']"
"56","['91','31','37','88','20','75','6','93']"
"64","['90','95','91','94','92','85','89','98','97','99']"
"65","['38','12','19','29','31','18','35','13','63']"
"63","['57','30','38','67']"
"53","['94','97','99','85','96','88','86','89','13','56']"
"66","['62','33','3','30','13','1','4','31','65']"
"61","['92','90','91','2','87','95','97']"
"51","['66','12','47','70','18','81','62','19','84']"
"58","['20','6','70','26','37','20','20','1','18','38']"
"62","['91','100','86','90','87','65','99','95','93','92']"
"60","['90','91','88','94','86','85','96','87','91','97']"
"59","['19','19','41','89','15','100','14','40','95']"
"57","['100','96','86','88','89','98']"
"50","['92','91','94','89','96','100','93','95','93','97']"
"54","['89','85','86','90','92','91','88','99','94','93']"
"52","['57','35','12','55','34','27','1','72','96','97']"
"48","['33','34','15','37','38','17','1','23','98','71']"
"49","['12','20','39','15','67','66','26','70']"
"55","['90','87','100','86','89','85','97','95','93','92']"
"46","['93','92','90','91','95','89','85','98','99','9']"
"47","['98','92','93','91','97','94','85','90','25','33']"
"45","['29','76','55','47','66','36','62','81','89','1']"
"42","['40','22','14','25','80']"
"44","['87','3','91','90','99','88','78','85','100','70']"
"41","['96','94','89','88','85','87','100','93','98','97']"
"43","['12','65','14','24','39','15','20','68']"
"40","['19','19','85','97','91','93','89','94','92','99']"
"39","['38','71','40','67','1','66','63','56','24','77']"
"38","['4','48','12','73','34','3','7','42','31','19']"
"37","['56','98','38','28','25','88','90','47','19','33']"
"35","['89','91','93','85','100','96','94','98','97','99']"
"34","['39','33','64','57','30','1','38','67','4','63']"
"36","['66','16','64','29','27','38','14','61','5','15']"
"33","['92','97','95','100','85','98']"
"32","['87','89','90','94','98','96']"
"25","['85','89','88','85','87','99']"
"23","['28','97','86','100','91','92','92','88','19','16']"
"31","['90','86','92','97','91','89','93','94','85','98']"
"29","['91','85','95','94','28','88','90','52','96']"
"21","['89','86','98','90']"
"20","['37','84','44','60','83','42','46','29','74','41']"
"28","['94','86','87','88','85','98','96']"
"27","['44','42','40','34','56','25','80','14','53','74']"
"18","['98','86','95','96','99']"
"16","['17','84','4','43','74','37','83','40','5','9']"
"26","['10','53','52','61','92','13','59','56','90','28']"
"14","['48','4','42','65','3','73','13','68','38','7']"
"30","['90','87','93','95','86','92','100','94','98','97']"
"24","['89','96','92','94','37','35','58','31','13','75']"
"12","['8','55','27','57','17','33','71','20','42','44']"
"10","['92','99']"
"22","['53','74','33','20','31','26','63','27','76']"
"8","['44','17','56']"
"19","['23','25','57','79','81','79','16','97','62','71']"
"6","['16','43','48','12','58','38','51','13','63']"
"5","['16','29','19','10','66','32','36','20','23','92']"
"17","['69','47','3','2','68','22','32','36','75']"
"3","['4','88','100','78','9','90']"
"15","['89','92','85','87','1','99','95']"
"2","['33','94','87','91','90','95','92','15','70','83']"
"13","['43','27','84','5','23','7','18','9']"
"7","['38','27','66','33','14','89']"
"9","['68','49','28','13','44','70']"
"11","['74','61','44','12','72','58','1','100','91','86']"
"1","['36','62','57','81','76','66','55','47','98','89']"
"4","['88','100','87','90','92','93','89','95','86','95']"
"84","['19','66','12','18','62','47','70','51','81']"
"83","['90','15','92','91','94','2','95']"
"82","['96','94','86','97','100','91','98']"
"80","['90','92']"
"79","['34','19','36','1','38']"
"81","['47','82','89','88','93','99','66']"
"78","['96','56','56','42','71','74','44','56','17','8']"
"77","['40','66','1','71']"
"76","['86','88','99']"
"75","['22','36','2','3','32','69']"
"73","['24','13','37','35','58','31','75']"
"74","['25','44','40','56','42','14','53','27','80']"
"72","['1','15','48','36','19','34','79','38','44','71']"
"71","['86','93','94','96']"
"70","['44','68','28','13','49','9']"
"69","['4','85','88','86','87','92','95','99','97','96']"
"68","['87','85','95','88','89','86','90','98']"
"67","['89','87','91','93']"
"64","['90','95','91','94','92','85','89','97','99','98']"
"61","['92','90','91','2','87','97','95']"
"59","['19','19','41','15','100','14','40','95','89']"
"66","['67','18','19','63','38','29','57','3','30','65']"
"63","['13','16','43','51','58','12','48','6']"
"54","['89','85','86','90','91','88','99','94','93','92']"
"65","['3','33','62','4','1','66']"
"57","['100','86','88','89','98','96']"
"62","['100','86','90','87','65','99','95','93','92','91']"
"51","['7','68','13','25','40','3','38','34','48','73']"
"60","['90','91','88','94','86','85','87','91','97','96']"
"56","['17','44','8']"
"58","['95','85','96','89','86','92','98','91','97','20']"
"53","['97','20','93','31','91','37','6','75','96','13']"
"52","['57','35','12','55','34','27','1','72','97','96']"
"55","['87','100','86','89','85','97','95','93','92','90']"
"48","['33','72','42','44','34','98','1','38','23','71']"
"50","['92','91','94','89','100','93','95','93','97','96']"
"49","['7','83','1','33','36','12','15','39','67','70']"
"47","['85','95','100','98','97','94','92','90','91','25']"
"46","['88','93','87','86','97','98','95','87','99']"
"45","['66','57','98','47','62','81','89','36','76','1']"
"44","['33','55','71','27','42','57','8']"
"43","['93','89','100','94','98','91','97','95','20','39']"
"42","['73','13','4','48','68','3','65','25','40','80']"
"17","['89','92','96','35','94','31','22','36','2','75']"
"41","['46','37','74','83','60','29','42','20','84']"
"14","['42','33','27','89','66','13','68','4','65','7']"
"39","['38','57','59','30','43','40','24','67','56','77']"
"12","['17','70','78','66','39','90','3','26','67','33']"
"40","['19','19','85','91','93','89','94','92','99','97']"
"10","['99','92']"
"36","['96','92','86','94','89','88','93','100','89','97']"
"9","['44','28','13','49','68','70']"
"38","['20','36','19','34','79']"
"7","['13','68','4','65','3','48','73']"
"5","['16','29','19','10','32','36','20','23','92','66']"
"34","['19','12','31','35','29','13','65','18','33','57']"
"37","['19','91','94','93','47','56','28','38','98','33']"
"3","['4','88','100','78','90','9']"
"32","['87','89','90','98','96','94']"
"30","['90','87','93','86','92','100','94','98','97','95']"
"35","['89','91','93','85','100','96','94','97','99','98']"
"25","['96','86','92','94','93','94','85']"
"28","['61','13','90','59','10','53','52','26','92']"
"26","['56','87','98','86','94','96','88','85','92','28']"
"33","['86','87','85','92','100','95']"
"23","['91','5','40','4','37','43','74','9','84','92']"
"21","['86','98','90','89']"
"19","['3','42','12','7','31','4','34','38','1','73']"
"31","['90','86','92','91','89','93','94','85','98','97']"
"16","['88','92','100','19','86','28','92','23','97']"
"29","['86','98','89','97','87','99']"
"2","['87','61','49','39','40','7','67','25','53','33']"
"27","['86','88','89','85','93','97','92','91','90','34']"
"24","['21','79','44','16','56','42','17','96','92','58']"
"22","['100','91','99','98','95','53','33','63','27','74']"
"20","['98','94','97','88','89','85','93','100','96','44']"
"18","['86','95','96','99','98']"
"15","['27','5','61','29','14','16','64','36','66']"
"13","['17','83','37','4','40','74','16','18','23','7']"
"11","['74','61','44','12','72','58','1','91','86','100']"
"8","['71','42','56','56','56','78']"
"6","['51','48','43','12','58']"
"4","['88','100','87','90','92','93','89','86','95','95']"
"1","['29','45']"
"84","['92','100','89','87','94','86','95','90','97']"
"83","['90','15','92','91','2','95','94']"
"82","['96','94','86','100','91','98','97']"
"80","['48','68','13','65','4','73']"
"78","['56','71','42','8','98']"
"81","['98','94','89','87','97','95','99']"
"79","['20','19','34','36']"
"77","['43','56','57','24','30','59','39','67']"
"76","['86','99','88']"
"75","['94','2','92','89','22','17','96']"
"73","['31','3','7']"
"74","['96','91','95','98','53','33','27','22','99']"
"72","['85','97','89','87','91','100','98']"
"70","['28','13','44','68','9']"
"71","['33','1','23','98']"
"69","['2','22','36','32','3','75']"
"68","['87','85','88','89','86','90','98','95']"
"67","['89','87','93','91']"
"66","['5','61']"
"64","['90','95','91','94','92','85','89','99','98','97']"
"65","['93','91','90','94','95','88','97']"
"63","['4','64','33','67','39','30','1','51','16','6']"
"61","['90','91','2','87','97','95','92']"
"57","['18','31','29','12','33','35','13','34','65']"
"62","['100','86','87','65','99','95','93','92','91','90']"
"60","['90','91','88','86','85','87','91','97','96','94']"
"55","['88','98']"
"54","['89','85','86','90','88','99','94','93','92','91']"
"56","['17','8','78','71','56','56','42','44']"
"58","['48','12','43','51','6']"
"46","['88','93','87','86','97','95','87','99','98']"
"52","['57','35','12','55','34','27','1','97','96','72']"
"59","['19','19','15','100','14','40','95','89','41']"
"50","['92','91','94','89','100','93','93','97','96','95']"
"53","['83','17','16','40','18','74','4','23','7','96']"
"51","['4','88','95','97','92','96','86','85','99','13']"
"47","['98','86','96','93','92','97','95','90','94','25']"
"48","['100','87','88','86','91','97','89','95','95','98']"
"49","['78','18','44','13','27','28','9','23','43','83']"
"45","['29','1','99']"
"44","['56','94','85','89','93','88','96','100','20','98']"
"43","['56','77','67','24','57','59','40','38','30','97']"
"42","['3','27','74','56','44','14','53','48','68','80']"
"32","['87','89','98','96','94','90']"
"41","['93','66','47','88','81','82','89','18','19','99']"
"26","['86','10','90','52','61','53','13','59','96','98']"
"30","['90','87','93','86','92','100','98','97','95','94']"
"38","['26','58','6','1','18','37','70','19','34','36']"
"40","['19','19','85','91','93','89','92','99','97','94']"
"25","['86','92','94','93','94','85','96']"
"22","['96','89','97','93','86','85','94','96','87','63']"
"21","['97','88','100','93','92','89','99']"
"16","['88','100','19','86','28','92','23','97','92']"
"39","['38','94','86','71','96','93','1','66','43','56']"
"19","['1','65','13','4','31','3','38','34','12','7']"
"15","['27','5','61','29','14','16','36','66','32','64']"
"37","['90','67','12','66','78','3','26','70','39','47']"
"12","['93','86','85','90','94']"
"11","['61','44','12','72','58','1','91','86','100','74']"
"8","['56','98','88','97','96','91','87','98','56','56']"
"36","['19','34','20','79']"
"4","['88','100','87','90','92','89','86','95','95','93']"
"6","['16','92','24','79','42','56','96','21','17','48']"
"2","['33','56','28','37','93','91','38','94','19','98']"
"35","['89','91','93','85','100','96','94','99','98','97']"
"34","['91','90','92','85','93','27','97']"
"29","['86','89','97','87','99','98']"
"28","['86','100','90','92','93']"
"24","['87','91','89','100','93','86','86','97']"
"10","['92','99']"
"18","['86','95','99','98','96']"
"7","['31','3','73']"
"14","['89','48','73','3','27','42','13','65','68','7']"
"27","['96','87','98','94','99']"
"33","['40','39','67','7','49','25','61','53','87']"
"23","['5','40','4','37','43','74','9','84','92','91']"
"20","['17','33','57','56','55','56','27','8','42','97']"
"17","['13','58','37','73','24','94','2','35','96','36']"
"13","['74','14','33','27','66','42','16','18','37','7']"
"9","['28','44','68','13','70']"
"5","['20','3','65','16','32','36','19','29','92','66']"
"31","['90','86','92','91','89','93','85','98','97','94']"
"1","['88','97','94','87','86','91','99','95','99','45']"
"3","['12','36','15','67','39','1','33','13','28','70']"
"83","['78','44','27','23','43','28','18','49','9']"
"84","['92','100','89','87','94','86','90','97','95']"
"81","['94','89','87','97','95','99','98']"
"80","['27','44','56','14','53','42','74']"
"82","['94','86','100','91','98','97','96']"
"78","['56','71','42','98','8']"
"79","['93','100','88','96','93','98']"
"76","['99','88','86']"
"77","['87','91','93','89','56','59','43','24','30','67']"
"75","['32','3','36','69']"
"73","['3','31','7']"
"71","['1','23','98','33']"
"72","['35','57','12','55','34','1','27','52','96']"
"70","['1']"
"74","['44','72','58','100','12','1','11','86']"
