"ID","Table"
"40","['92','81','95','94','99','61','99']"
"38","['87','84','80','74','99','95','90']"
"39","['78','97','88','88','86','81']"
"37","['81','95','90','89','78','88','99','96']"
"36","['91','89','82','77','75','93']"
"35","['78','75','85','84','83','82']"
"33","['74','82','76','73','99','98']"
"34","['92','75','79','95','99']"
"32","['100','74','74','94','92','88','85','79']"
"31","['86','85','73','77','87','88','83','99','95','94']"
"30","['80','81','75','78','79','73','85']"
"29","['88','74','79','78','97','94','93']"
"28","['90','78','79','91','88','76','86','99','97']"
"27","['77','86','75','78','79','76','93','89']"
"26","['100','74','97','91','85','80']"
"25","['86','89','84','85','78','82','88','85','97','96']"
"24","['87','91','83','75','100','76','89','75','92']"
"22","['91','89','79','77','75']"
"23","['90','82','75','85','94','93']"
"20","['84','86','73','85','70','89']"
"21","['84','89','80','100','90']"
"19","['73','90','93','91']"
"18","['74','97','77','75','75']"
"17","['80','89','85','74','95','91','84','98','86','83']"
"16","['79','73','85','80','75','97','95','89','87','86']"
"15","['91','88','88','86','100','97','96']"
"14","['80','78','86','73','88','76','84','78','91']"
"13","['89','84','81','87','95','94']"
"11","['73','79','98','85','84','82']"
"12","['74','75','73','97','90','86','84','77']"
"10","['80','76','88','77','89','79','78','95']"
"9","['73','76','89','80','77']"
"8","['82','77','100','93','84','81','97']"
"6","['75','77','91','90','81']"
"7","['100','96','93','92','86','82']"
"5","['76','19','95','78','88','77','91','74','83','34']"
"4","['95','76','89','81','74','85','76','99']"
"3","['100','90','73','83','93','82','98','74','99']"
"2","['76','74','100','79','98','96','92','84','83']"
"1","['89','97','96','81','87','94','73','100','87','79']"
"72","['73','74','96','94','78','77','77']"
"71","['88','95','82','100','80','93','98']"
"70","['75','100','93','95','97']"
"69","['91','78','77','96','86','94','99']"
"68","['73','74','88','79','95','91','98','84','77']"
"67","['73','81','75','77','88','79','97','93']"
"66","['97','77','81','93','78','98']"
"65","['74','81','83','90','77','73','92','91']"
"64","['79','86','96','88','91','95','78','97']"
"63","['85','92','95','84','80','94','97','97']"
"61","['87','85','94','80','98']"
"62","['73','74','84','83','82','96','95','93']"
"60","['84','81','90','91','97','91','77']"
"59","['86','78','100','75','81','73','83','81','87']"
"58","['93','85','90','88','86','75','78','96']"
"51","['19','34','13','49','94','93','90','5']"
"53","['81','100','80','77','100','88','87']"
"57","['84','82','87','74','94','88']"
"46","['80','92','79','73','84','86','95','81','98']"
"50","['85','84','86','82','75','99','98']"
"56","['73','95','90','87','91','82','98']"
"55","['76','100','92','95','81','77','89','83','98']"
"45","['40','83','78','4','37','99','88','84']"
"54","['85','76','87','86','96','94','91']"
"52","['80','78','90','82','74','99','98','91']"
"49","['84','77','80','87','76','92','98','98','90']"
"48","['77','73','100','98','97','85','83','82']"
"47","['74','76','98','92','90','87','84','81']"
"43","['100','75','74','92','84','82','78']"
"44","['75','73','82','74','95','93','83']"
"41","['74','100','78','85','84','97','96','96']"
"42","['85','79','74','91','76','90','95','94']"
"40","['92','81','95','94','61','99','99']"
"38","['84','80','74','99','95','90','87']"
"39","['97','88','88','86','81','78']"
"37","['94','83','93','85','76','74','97']"
"36","['89','82','77','75','93','91']"
"35","['75','85','84','83','82','78']"
"33","['74','76','73','99','98','82']"
"34","['78','77','76','88','83','19','5','91']"
"32","['91','81','98','86','93','95','83','90','74']"
"31","['86','85','73','77','87','83','99','95','94','88']"
"29","['74','79','78','97','94','93','88']"
"30","['90','74','100','76','77','91','76','94']"
"28","['90','78','79','88','76','86','99','97','91']"
"27","['77','75','78','79','76','93','89','86']"
"26","['100','97','91','85','80','74']"
"25","['86','84','85','78','82','88','85','97','96','89']"
"24","['86','85','99','97','94','79','78','99','75']"
"23","['96','74','81','77','98','76','73','77','99']"
"22","['89','79','77','75','91']"
"21","['84','80','100','90','89']"
"20","['84','73','85','70','89','86']"
"19","['73','93','91','90']"
"17","['80','89','85','74','95','91','84','86','83','98']"
"18","['82','92','88','83','84','90','76','80','86','95']"
"16","['79','73','80','75','97','95','89','87','86','85']"
"15","['88','88','86','100','97','96','91']"
"14","['75','95','98','99','92','89','90','89','78']"
"13","['84','81','87','95','94','89']"
"12","['79','85','100','86','90','75','94']"
"11","['73','98','85','84','82','79']"
"10","['80','76','88','77','79','78','95','89']"
"9","['73','89','80','77','76']"
"8","['82','77','100','84','81','97','93']"
"6","['75','91','90','81','77']"
"7","['84','90','83','73','79','97','98','90','99']"
"5","['13','90','93','34','49','19','51','94']"
"4","['76','89','81','74','85','76','99','95']"
"3","['100','90','73','83','93','82','74','99','98']"
"2","['76','74','100','98','96','92','84','83','79']"
"1","['89','96','81','87','94','73','100','87','79','97']"
"72","['73','96','94','78','77','77','74']"
"71","['88','82','100','80','93','98','95']"
"70","['75','100','93','97','95']"
"69","['91','78','77','86','94','99','96']"
"68","['93','83','80','86','81','82','94']"
"67","['78','90','85','76','95']"
"66","['77','81','93','78','98','97']"
"65","['74','81','83','77','73','92','91','90']"
"63","['85','92','95','84','80','94','97','97']"
"64","['80','73','75','100','85','76','94']"
"62","['73','74','83','82','96','95','93','84']"
"61","['87','85','80','98','94']"
"60","['79','88','92','94','93','75','76','95','91']"
"59","['96','97','84','82','98','77','95','81']"
"48","['73','100','98','97','85','83','82','77']"
"58","['85','90','88','86','75','78','96','93']"
"57","['84','82','74','94','88','87']"
"56","['73','90','87','91','82','98','95']"
"55","['76','100','92','81','77','89','83','98','95']"
"54","['85','76','86','96','94','91','87']"
"53","['96','83','90','76','97','79','73','93','93','100']"
"52","['84','90','97','88','74','93','99']"
"51","['79','75','91','77','95','78','92','76','74','99']"
"50","['85','84','82','75','99','98','86']"
"49","['84','77','80','76','92','98','98','90','87']"
"47","['100','79','93','77','88','85','96']"
"46","['75','93','76','87','88','96','75','99']"
"45","['40','78','4','37','99','88','84','83']"
"44","['91','84','80','81','76','100','77','87','96']"
"43","['100','74','92','84','82','78','75']"
"42","['87','83','80','96','92','96','98']"
"39","['88','88','86','81','78','97']"
"40","['92','81','94','61','99','99','95']"
"38","['78','94','88','81','96','79','73','98']"
"37","['83','93','85','76','74','97','94']"
"41","['74','100','78','84','97','96','96','85']"
"36","['82','77','75','93','91','89']"
"34","['90','84','79','85','87','86','73','98','98']"
"33","['79','78','80','75','86','89','83','83','96']"
"35","['85','84','83','82','78','75']"
"31","['86','85','73','77','83','99','95','94','88','87']"
"32","['91','81','86','93','95','83','90','74','98']"
"29","['74','78','97','94','93','88','79']"
"27","['77','75','78','76','93','89','86','79']"
"28","['78','79','88','76','86','99','97','91','90']"
"26","['97','91','85','80','74','100']"
"24","['86','85','97','94','79','78','99','75','99']"
"25","['86','84','85','78','82','85','97','96','89','88']"
"22","['96','74','88','97','80','95','97','99']"
"21","['80','100','90','89','84']"
"23","['100','89','88','83','96','90','99']"
"20","['94','93','77','83','78','79','81','96']"
"30","['90','74','100','76','77','76','94','91']"
"19","['93','91','90','73']"
"18","['93','91','96','85','81','89','99']"
"8","['82','77','100','81','97','93','84']"
"12","['86','78','80','78','87']"
"16","['79','73','75','97','95','89','87','86','85','80']"
"17","['80','89','85','74','91','84','86','83','98','95']"
"15","['88','86','100','97','96','91','88']"
"13","['75','77','76','80','88','73','90','74','97']"
"11","['98','85','84','82','79','73']"
"10","['80','76','77','79','78','95','89','88']"
"9","['81','76','80','84','91']"
"7","['84','90','83','73','79','97','90','99','98']"
"6","['91','90','81','77','75']"
"14","['75','95','98','92','89','90','89','78','99']"
"5","['78','74','88','92','95','75','81','86','79','96']"
"4","['76','81','74','85','76','99','95','89']"
"3","['100','90','73','83','82','74','99','98','93']"
"2","['74','100','98','96','92','84','83','79','76']"
"1","['89','81','87','94','73','100','87','79','97','96']"
"72","['89','82','92','90','81','97','85','82','98']"
"71","['88','82','100','80','98','95','93']"
"70","['75','100','97','95','93']"
"67","['78','85','76','95','90']"
"68","['87','90','73','91','95']"
"69","['97','80','93','85','82','73','93','98']"
"65","['74','81','77','73','92','91','90','83']"
"66","['94','77','93','75','74','88','99']"
"64","['93','98','79','97','90','84','94','99']"
"62","['73','74','82','96','95','93','84','83']"
"61","['88','73','84','100','79','86','88','95']"
"63","['88','77','83','79','89','81','74','75','90']"
"60","['79','88','92','94','93','75','76','91','95']"
"59","['90','79','80','83','88','91','81','99']"
"57","['82','74','94','88','87','84']"
"58","['85','88','86','75','78','96','93','90']"
"56","['78','76','88','85','93','79','86','77','99']"
"54","['78','87','88','79','91','94']"
"55","['98','78','96','80','83','73','99']"
"52","['84','90','88','74','93','99','97']"
"53","['88','98','94','81','74','80','86','98','93']"
"51","['79','75','91','77','78','92','76','74','99','95']"
"50","['84','82','75','99','98','86','85']"
"49","['77','80','76','92','98','98','90','87','84']"
"47","['100','79','77','88','85','96','93']"
"48","['100','98','97','85','83','82','77','73']"
"46","['75','93','76','87','88','75','99','96']"
"45","['100','93','80','75','86','82','79','97']"
"44","['96','80','75','98']"
"43","['100','92','84','82','78','75','74']"
"42","['87','83','80','92','96','98','96']"
"41","['74','100','78','97','96','96','85','84']"
"40","['92','81','61','99','99','95','94']"
"38","['78','94','88','81','79','73','98','96']"
"37","['83','85','76','74','97','94','93']"
"35","['84','83','82','78','75','85']"
"33","['79','78','80','75','86','83','83','96','89']"
"39","['88','86','81','78','97','88']"
"36","['92','80','94','79','90','81','74','95']"
"34","['90','84','79','85','87','86','73','98','98']"
"32","['91','81','86','93','83','90','74','98','95']"
"26","['91','85','80','74','100','97']"
"31","['82','93','79','90','92','97']"
"30","['74','100','76','77','76','94','91','90']"
"29","['74','97','94','93','88','79','78']"
"28","['78','79','76','86','99','97','91','90','88']"
"27","['100','95','83','88','94','74','97']"
"25","['84','85','78','82','85','97','96','89','88','86']"
"24","['90','88','76','80','91','96','73','100','98']"
"23","['100','89','88','83','90','99','96']"
"22","['96','74','88','80','95','97','99','97']"
"20","['74','86','73','95','75','91','76','99']"
"21","['100','90','89','84','80']"
"19","['91','90','73','93']"
"18","['93','91','85','81','89','99','96']"
"17","['75','82','92','78','79','93']"
"16","['90','76','81','84','96','99']"
"15","['86','100','97','96','91','88','88']"
"13","['75','77','76','80','88','73','74','97','90']"
"14","['75','95','92','89','90','89','78','99','98']"
"12","['78','80','78','87','86']"
"11","['85','84','82','79','73','98']"
"10","['82','85','100','81','75','86','83','73','91']"
"8","['77','100','81','97','93','84','82']"
"7","['84','90','83','73','79','90','99','98','97']"
"9","['81','76','80','91','84']"
"6","['90','81','77','75','91']"
"5","['78','74','88','92','75','81','86','79','96','95']"
"3","['100','73','83','82','74','99','98','93','90']"
"4","['76','81','74','76','99','95','89','85']"
"2","['100','98','96','92','84','83','79','76','74']"
"1","['89','81','87','73','100','87','79','97','96','94']"
"72","['89','82','92','90','81','85','82','98','97']"
"71","['78','94','75','91','84','92','90','96']"
"70","['100','97','95','93','75']"
"69","['80','93','85','82','73','93','98','97']"
"68","['75','78','80','88','89','74','77','92','97']"
"67","['92','80','73','81','96','98','86','89','99']"
"65","['75','89','85','95','79','96','78','97']"
"66","['77','93','75','74','88','99','94']"
"64","['83','81','100','74','80','83','91']"
"63","['91','92','80','82','93','87','97']"
"62","['86','87','91','78','79','88','97']"
"61","['73','84','100','79','86','88','95','88']"
"60","['73','82','74','85','73','96']"
"59","['90','79','80','83','88','81','99','91']"
"52","['89','92','73','86','100','96','96']"
"57","['83','96','79','78','93','77','99']"
"58","['85','86','75','78','96','93','90','88']"
"51","['79','75','91','77','78','76','74','99','95','92']"
"55","['78','96','80','83','73','99','98']"
"54","['78','87','88','79','94','91']"
"49","['78','88','75','81','86','93','99']"
"56","['78','76','88','85','79','86','77','99','93']"
"47","['100','79','77','85','96','93','88']"
"50","['93','92','88','79','100','76','91','74','93','97']"
"53","['88','94','81','74','80','86','98','93','98']"
"48","['98','97','85','83','82','77','73','100']"
"44","['80','75','98','96']"
"42","['87','83','80','92','98','96','96']"
"45","['100','80','75','86','82','79','97','93']"
"46","['75','76','87','88','75','99','96','93']"
"41","['74','100','97','96','96','85','84','78']"
"43","['86','74','80','82','91','84','92']"
"40","['79','77','100','85','78','86','75','87']"
"39","['74','84','82','93','80','90','79','87','96']"
"38","['78','88','81','79','73','98','96','94']"
"37","['83','76','74','97','94','93','85']"
"36","['81','84','82','85','95','73','74','98']"
"35","['83','82','78','75','85','84']"
"34","['84','79','85','87','86','73','98','98','90']"
"33","['79','78','80','75','83','83','96','89','86']"
"32","['91','81','86','83','90','74','98','95','93']"
"31","['100','98','87','85','76','95','95','99']"
"30","['74','100','76','76','94','91','90','77']"
"29","['97','94','93','88','79','78','74']"
"28","['78','76','86','99','97','91','90','88','79']"
"27","['100','83','88','94','74','97','95']"
"26","['85','80','74','100','97','91']"
"25","['92','80','77','91','93','81','76','85']"
"24","['90','88','76','80','91','73','100','98','96']"
"22","['100','85','81','77','83','92','86','98']"
"23","['73','77','80','79','81','85','82','94']"
"21","['90','89','84','80','100']"
"20","['74','86','73','75','91','76','99','95']"
"19","['90','73','93','91']"
"18","['91','85','81','89','99','96','93']"
"17","['79','74','82','83','85','95','92','97']"
"16","['90','76','81','84','99','96']"
"15","['100','97','96','91','88','88','86']"
"14","['75','92','89','90','89','78','99','98','95']"
"13","['81','100','83','79','84']"
"12","['78','78','87','86','80']"
"11","['84','82','79','73','98','85']"
"9","['76','80','91','84','81']"
"8","['87','92','89','88','91','99']"
"6","['79','100','94','92','87','74','95','98']"
"7","['84','83','73','79','90','99','98','97','90']"
"10","['82','85','100','81','75','83','73','91','86']"
"5","['85','82','83','91','100','99']"
"4","['76','74','76','99','95','89','85','81']"
"3","['100','73','82','74','99','98','93','90','83']"
"1","['81','87','73','100','87','79','97','96','94','89']"
"2","['98','96','92','84','83','79','76','74','100']"
"72","['89','82','90','81','85','82','98','97','92']"
"71","['78','75','91','84','92','90','96','94']"
"70","['97','95','93','75','100']"
"69","['80','85','82','73','93','98','97','93']"
"68","['75','78','80','88','89','74','77','97','92']"
"67","['77','82','79','90','85','77','95']"
"66","['77','75','74','88','99','94','93']"
"64","['95','78','98','94','96','79','78','83']"
"65","['83','100','74','81','87','88','94','98']"
"62","['86','87','78','79','88','97','91']"
"63","['91','92','80','82','87','97','93']"
"60","['73','82','74','73','96','85']"
"61","['73','84','100','79','86','95','88','88']"
"59","['79','80','83','88','81','99','91','90']"
"58","['85','75','78','96','93','90','88','86']"
"57","['83','79','78','93','77','99','96']"
"55","['78','80','83','73','99','98','96']"
"54","['90','96','82','80','84','77','92','98']"
"53","['88','94','81','74','80','86','93','98','98']"
"52","['81','80','90','88','84','79','74','84','95']"
"56","['89','75','100','80','87','91','92']"
"51","['79','75','77','78','76','74','99','95','92','91']"
"49","['78','88','75','81','86','99','93']"
"47","['100','79','77','96','93','88','85']"
"50","['92','88','79','100','76','91','74','93','97','93']"
"48","['97','85','83','82','77','73','100','98']"
"46","['75','76','87','75','99','96','93','88']"
"44","['75','98','96','80']"
"45","['100','80','75','82','79','97','93','86']"
"43","['81','79','91','89','94','95']"
"42","['77','86','82','78','91','76','93']"
"41","['100','97','96','96','85','84','78','74']"
"39","['88','91','86','81','76','92','75','75','94']"
"40","['79','77','100','85','78','75','87','86']"
"38","['95','91','84','92','94','75','81','97']"
"37","['76','74','97','94','93','85','83']"
"35","['82','88','87','75','78','84','99']"
"34","['84','79','85','86','73','98','98','90','87']"
"33","['100','84','74','87','76','82','77','83']"
"36","['81','84','82','85','73','74','98','95']"
"31","['100','87','85','76','95','95','99','98']"
"32","['81','86','83','90','74','98','95','93','91']"
"30","['74','100','76','94','91','90','77','76']"
"28","['85','93','95','73','96']"
"29","['100','89','73','77','87','91','90','96']"
"27","['100','83','88','74','97','95','94']"
"26","['81','86','77','82','89','90','84','76','94']"
"25","['92','80','77','91','81','76','85','93']"
"24","['75','93','76','73','86','81','98']"
"21","['96','92','77','75','78','79','76','97']"
"22","['100','85','81','77','83','86','98','92']"
"23","['73','77','80','79','81','82','94','85']"
"20","['74','86','73','75','76','99','95','91']"
"19","['73','93','91','90']"
"17","['79','74','82','83','85','92','97','95']"
"18","['80','100','86','75','97','80','98']"
"15","['97','96','91','88','88','86','100']"
"16","['76','81','84','99','96','90']"
"14","['75','89','90','89','78','99','98','95','92']"
"13","['81','100','79','84','83']"
"12","['89','92','76','79','73','81','83','85','78']"
"11","['91','92','78','100','75','93','74','94']"
"10","['82','100','81','75','83','73','91','86','85']"
"9","['76','91','84','81','80']"
"7","['84','83','73','79','99','98','97','90','90']"
"8","['95','79','86','74','100','83','73','96']"
"5","['97','90','76','88','89','73','80','87','98']"
"6","['79','100','94','92','87','74','98','95']"
"4","['74','76','99','95','89','85','81','76']"
"3","['100','73','74','99','98','93','90','83','82']"
"2","['96','92','84','83','79','76','74','100','98']"
"1","['81','73','100','87','79','97','96','94','89','87']"
"72","['75','93','94','100','91','88','95','84','82']"
"71","['78','75','91','84','90','96','94','92']"
"70","['95','93','75','100','97']"
"69","['80','85','82','73','98','97','93','93']"
"68","['87','100','91','73','94','92','99']"
"66","['77','75','74','99','94','93','88']"
"67","['91','87','80','96','94','99','81','77']"
"65","['96','76','73','90','79','75','99']"
"64","['95','78','94','96','79','78','83','98']"
"63","['73','75','96','79','98','99']"
"61","['80','74','87','89','83','76','98']"
"62","['94','91','88','84','90','95']"
"60","['97','89','77','90','95','81','83','88','91','73']"
"59","['79','80','83','81','99','91','90','88']"
"58","['75','78','96','93','90','88','86','85']"
"57","['83','79','78','77','99','96','93']"
"56","['76','74','86','97','83','81','77','98']"
"54","['90','82','80','84','77','92','98','96']"
"55","['78','80','73','99','98','96','83']"
"53","['91','75','77','92','84','95']"
"52","['97','87','94','83','86','73','85','84']"
"50","['92','88','79','100','76','91','74','97','93','93']"
"51","['75','77','78','76','74','99','95','92','91','79']"
"49","['78','75','81','86','99','93','88']"
"47","['100','77','96','93','88','85','79']"
"48","['76','87','75','84','74','89','79','92']"
"45","['100','80','75','79','97','93','86','82']"
"41","['80','93','76','92','81','86','98']"
"44","['98','96','80','75']"
"36","['77','80','78','89','91','96']"
"46","['75','76','75','99','96','93','88','87']"
"42","['77','86','82','78','76','93','91']"
"38","['91','84','92','94','75','81','97','95']"
"40","['79','77','100','78','75','87','86','85']"
"39","['88','91','86','81','76','75','75','94','92']"
"37","['76','92','91','93','83','90','97']"
"35","['82','87','75','78','84','99','88']"
"34","['84','79','85','73','98','98','90','87','86']"
"33","['94','76','77','93','89','99']"
"43","['84','73','93','80','87','83','88','100','95']"
"32","['97','75','78','76','80','99']"
"27","['100','83','74','97','95','94','88']"
"31","['84','96','92','79','88','97','91','74','95']"
"30","['86','85','93','80','99']"
"20","['74','73','75','76','99','95','91','86']"
"25","['80','77','91','81','76','85','93','92']"
"28","['74','84','100','92','77','83','91','76','98']"
"29","['84','80','79','81','82','95']"
"26","['81','86','77','82','89','84','76','94','90']"
"24","['75','76','73','86','81','98','93']"
"23","['73','77','80','79','81','94','85','82']"
"22","['100','85','81','77','83','98','92','86']"
"21","['92','77','75','78','79','76','97','96']"
"19","['93','91','90','73']"
"18","['80','100','86','75','80','98','97']"
"17","['79','74','82','83','85','97','95','92']"
"15","['96','91','88','88','86','100','97']"
"13","['100','79','84','83','81']"
"16","['76','81','99','96','90','84']"
"14","['81','84','96','76','73','80','82','93','89']"
"12","['74','86','84','90','88','82','96']"
"9","['91','84','81','80','76']"
"11","['91','92','78','100','75','74','94','93']"
"10","['82','100','81','75','73','91','86','85','83']"
"8","['79','86','74','100','83','73','96','95']"
"6","['79','100','92','87','74','98','95','94']"
"7","['83','73','79','99','98','97','90','90','84']"
"4","['74','99','95','89','85','81','76','76']"
"5","['82','83','86','92','85','74','93']"
"2","['92','84','83','79','76','74','100','98','96']"
"1","['81','73','100','79','97','96','94','89','87','87']"
"3","['100','74','99','98','93','90','83','82','73']"
"72","['86','76','90','73','87','74','97','97']"
"71","['78','75','84','90','96','94','92','91']"
"70","['93','75','100','97','95']"
"68","['87','100','91','73','92','99','94']"
"67","['91','87','80','96','94','81','77','99']"
"69","['80','82','73','98','97','93','93','85']"
"66","['75','74','99','94','93','88','77']"
"64","['95','78','94','79','78','83','98','96']"
"63","['73','75','96','79','99','98']"
"65","['76','73','90','79','75','99','96']"
"62","['91','88','84','90','95','94']"
"61","['80','74','87','83','76','98','89']"
"60","['89','77','90','95','81','83','88','91','73','97']"
"59","['79','80','81','99','91','90','88','83']"
"51","['100','93','81','73','87','96']"
"58","['78','96','93','90','88','86','85','75']"
"57","['79','78','77','99','96','93','83']"
"56","['80','90','91','84','84','93']"
"55","['78','73','99','98','96','83','80']"
"54","['90','82','80','84','77','98','96','92']"
"53","['97','74','78','96','90','76','96','99']"
"52","['100','95','76','78','80','82','75','96']"
"49","['78','75','81','99','93','88','86']"
"48","['93','98','85','73','97','80','99']"
"47","['100','96','93','88','85','79','77']"
"50","['88','79','100','76','91','74','97','93','93','92']"
"46","['75','75','99','96','93','88','87','76']"
"43","['75','77','79','91','94']"
"44","['84','100','86','90','92','78','77','88','93']"
"45","['96','91','92','94','77','81','76','98']"
"42","['77','82','78','76','93','91','86']"
"41","['82','79','74','78','83','87']"
"40","['77','100','78','75','87','86','85','79']"
"39","['82','83','76','86','93','95','96']"
"38","['91','84','92','75','81','97','95','94']"
"37","['76','92','91','83','90','97','93']"
"36","['77','80','78','89','96','91']"
"35","['82','75','78','84','99','88','87']"
"33","['76','77','93','89','99','94']"
"34","['84','79','73','98','98','90','87','86','85']"
"32","['78','84','97']"
"13","['89','78','86','75','92','80','95','95','97']"
"31","['84','96','92','79','88','91','74','95','97']"
"30","['86','85','80','99','93']"
"29","['80','79','81','82','95','84']"
"27","['100','74','97','95','94','88','83']"
"28","['79','87','75','85','96','94','93','93','97']"
"26","['81','86','77','82','84','76','94','90','89']"
"25","['95','82','89','94','73','86','83','94','98']"
"24","['75','76','73','81','98','93','86']"
"23","['96','78','89','77','82','86','73','98']"
"22","['100','81','77','83','98','92','86','85']"
"21","['77','75','78','79','76','97','96','92']"
"20","['74','73','75','99','95','91','86','76']"
"19","['91','90','73','93']"
"18","['80','100','75','80','98','97','86']"
"17","['97','95','84','73','83','90','98']"
"16","['76','99','96','90','84','81']"
"15","['91','88','88','86','100','97','96']"
"14","['81','84','76','73','80','82','93','89','96']"
"12","['85','92','95','87','78','92','99']"
"11","['91','78','100','75','74','94','93','92']"
"10","['74','93','88','92','95','90','76','97']"
"8","['79','74','100','83','73','96','95','86']"
"9","['95','73','87','75','74','96','79','82','98']"
"5","['82','83','86','85','74','93','92']"
"7","['93','100','86','81','76','94']"
"6","['86','84','82','88','89','76','91']"
"4","['99','95','89','85','81','76','76','74']"
"3","['74','99','98','93','90','83','82','73','100']"
"2","['80','75','81','73','77','86','90']"
"1","['73','100','79','97','96','94','89','87','87','81']"
"72","['78','98','80','95','82','91','79','94','99']"
"71","['85','100','83','82','86','87','93']"
"70","['81','74','98','88','73','83','90','99']"
"69","['80','73','98','97','93','93','85','82']"
"68","['87','100','91','73','99','94','92']"
"67","['91','87','80','94','81','77','99','96']"
"66","['78','90','76','73','91','85','86','97']"
"65","['76','73','79','75','99','96','90']"
"64","['78','94','79','78','83','98','96','95']"
"63","['73','75','79','99','98','96']"
"62","['98','77','76','100','73','79','92','78','89','99']"
"61","['81','75','95','92','94','82','97']"
"60","['89','77','90','81','83','88','91','73','97','95']"
"59","['89','80','88','74','83','79','99']"
"57","['82','76','84','86','87','90','95']"
"56","['85','87','94','100','96','95','82','84']"
"54","['82','80','84','77','98','96','92','90']"
"58","['96','93','90','88','86','85','75','78']"
"52","['100','76','78','80','82','75','96','95']"
"55","['73','99','98','96','83','80','78']"
"53","['86','88','77','93','92','79','81','79','96']"
"50","['88','79','100','76','74','97','93','93','92','91']"
"49","['86','82','92','78','98','99']"
"51","['100','77','95','89','91','87','98']"
"47","['96','93','88','85','79','77','100']"
"48","['100','87','74','76','83','91']"
"46","['75','99','96','93','88','87','76','75']"
"43","['75','77','79','94','91']"
"44","['84','100','86','90','78','77','88','93','92']"
"42","['77','78','76','93','91','86','82']"
"45","['91','92','94','77','81','76','98','96']"
"41","['80','88','94','76','81','99']"
"40","['77','100','75','87','86','85','79','78']"
"38","['88','76','89','100','74','76','99']"
"37","['76','91','83','90','97','93','92']"
"35","['82','75','78','99','88','87','84']"
"33","['76','77','89','99','94','93']"
"30","['85','80','99','93','86']"
"29","['80','79','81','95','84','82']"
"28","['79','87','75','85','94','93','93','97','96']"
"39","['82','83','76','86','93','96','95']"
"36","['77','80','78','96','91','89']"
"32","['78','97','84']"
"34","['79','73','98','98','90','87','86','85','84']"
"31","['84','92','79','88','91','74','95','97','96']"
"27","['100','97','95','94','88','83','74']"
"25","['97','85','78','87','74','100','94']"
"26","['75','93','100','95','99']"
"24","['75','76','73','98','93','86','81']"
"23","['78','89','77','82','86','73','98','96']"
"22","['85','86','81','88','82','84','98','99']"
"21","['73','98','83','100','84','86','84','99']"
"20","['74','73','99','95','91','86','76','75']"
"14","['83','79','85','78','77','90']"
"19","['90','73','93','91']"
"18","['100','75','80','98','97','86','80']"
"17","['95','84','73','83','90','98','97']"
"10","['74','93','88','92','90','76','97','95']"
"16","['99','96','90','84','81','76']"
"15","['92','90','85','83','73','82','79','95']"
"13","['89','78','86','75','92','80','95','97','95']"
"12","['73','84','93','81','79','82','75','73','92']"
"9","['95','73','87','75','74','79','82','98','96']"
"11","['78','100','75','74','94','93','92','91']"
"7","['100','86','81','76','94','93']"
"8","['79','74','100','73','96','95','86','83']"
"6","['86','84','82','88','76','91','89']"
"5","['82','83','85','74','93','92','86']"
"4","['95','89','85','81','76','76','74','99']"
"3","['99','98','93','90','83','82','73','100','74']"
"2","['80','75','81','73','77','90','86']"
"1","['74','77','78','82','91','88','75','99']"
"72","['89','73','74','83','90','100','96']"
"70","['87','77','75','82','96']"
"69","['73','98','97','93','93','85','82','80']"
"71","['78','91','77','98','75','78','99']"
"68","['88','86','78','76','79','80','74','74','89']"
"67","['91','87','80','81','77','99','96','94']"
"66","['78','90','76','73','85','86','97','91']"
"65","['76','73','75','99','96','90','79']"
"64","['78','79','78','83','98','96','95','94']"
"62","['94','74','88','83','96']"
"63","['73','75','99','98','96','79']"
"61","['81','75','92','94','82','97','95']"
"59","['80','88','74','83','79','99','89']"
"60","['89','77','90','81','83','88','73','97','95','91']"
"58","['93','90','88','86','85','75','78','96']"
"57","['82','76','84','86','87','95','90']"
"56","['78','73','81','80','74','86','79','93','93']"
"55","['99','98','96','83','80','78','73']"
"54","['82','80','77','98','96','92','90','84']"
"53","['86','88','77','92','79','81','79','96','93']"
"51","['100','77','89','91','87','98','95']"
"52","['100','76','78','80','75','96','95','82']"
"50","['95','85','96','73','94','98']"
"49","['86','82','92','78','99','98']"
"48","['100','74','76','83','91','87']"
"47","['93','88','85','79','77','100','96']"
"46","['99','96','93','88','87','76','75','75']"
"38","['81','77','75','93','92','84','80','76']"
"45","['91','92','77','81','76','98','96','94']"
"37","['96','80','78','85','79','98']"
"36","['77','78','96','91','89','80']"
"41","['78','82','100','89','84','86','92']"
"44","['84','100','86','78','77','88','93','92','90']"
"34","['73','98','98','90','87','86','85','84','79']"
"42","['77','76','93','91','86','82','78']"
"43","['75','77','94','91','79']"
"40","['93','81','91','84','97','90','94','95','99']"
"39","['82','83','76','86','96','95','93']"
"35","['75','78','99','88','87','84','82']"
"33","['76','77','99','94','93','89']"
"32","['88','74','77','95','79','100','73','87','79','99']"
"31","['84','79','88','91','74','95','97','96','92']"
"30","['81','90','78','91','76','87','88','98']"
"29","['88','89','96','76','92','90','75','98']"
"28","['79','87','75','85','93','93','97','96','94']"
"27","['86','82','87','81','90','89','77','98','99']"
"26","['75','93','100','99','95']"
"25","['85','78','87','74','100','94','97']"
"24","['84','80','76','81','85','100','98']"
"23","['78','77','82','86','73','98','96','89']"
